src,dst,triangle,2-star,4-clique,4-chordal-cycle,4-tailed-triangle,4-cycle,3-star,4-path
389,457,11,22,28,27,0,2,119,110
186,71,10,24,37,8,0,1,181,94
355,71,7,30,7,14,0,2,259,174
66,71,6,31,10,5,0,1,281,183
137,71,6,30,8,7,0,0,274,161
265,71,5,32,3,7,0,3,304,189
389,357,6,29,9,6,0,4,198,204
355,163,6,29,8,7,0,4,226,176
186,457,9,22,36,0,0,1,135,95
110,163,8,24,21,7,0,1,168,107
169,163,3,33,3,0,0,4,298,226
137,163,5,29,6,4,0,0,238,168
256,71,10,19,39,6,0,0,171,0
354,71,10,19,39,6,0,0,171,0
66,252,5,29,8,2,0,0,226,180
66,457,4,31,3,3,0,0,255,210
137,457,9,20,23,13,0,1,126,63
186,121,1,36,0,0,0,2,322,306
80,113,0,38,0,0,0,1,367,335
188,71,9,20,36,0,0,0,190,0
314,71,9,20,36,0,0,0,190,0
493,71,9,20,36,0,0,0,190,0
511,71,9,20,36,0,0,0,190,0
321,252,4,29,3,3,0,3,238,165
186,357,9,19,36,0,0,0,93,78
435,71,3,31,3,0,0,0,335,130
486,71,3,31,3,0,0,0,335,130
24,121,5,27,7,3,0,0,189,162
285,457,7,22,21,0,0,1,159,71
169,121,3,30,3,0,0,2,235,198
282,71,2,32,1,0,0,3,361,132
66,357,6,24,10,5,0,0,148,128
354,457,10,15,39,6,0,0,105,0
256,457,10,15,39,6,0,0,105,0
493,457,9,16,36,0,0,0,120,0
511,457,9,16,36,0,0,0,120,0
314,457,9,16,36,0,0,0,120,0
258,252,0,34,0,0,0,0,336,225
188,457,9,16,36,0,0,0,120,0
233,163,7,20,21,0,0,0,171,19
372,163,7,20,21,0,0,0,171,19
463,163,5,24,10,0,0,4,213,59
107,163,7,20,21,0,0,0,171,19
264,71,5,24,6,4,0,0,276,0
165,252,5,23,6,4,0,2,193,58
411,163,7,19,21,0,0,0,171,0
106,163,7,19,21,0,0,0,171,0
101,457,7,19,21,0,0,1,153,17
442,71,4,25,6,0,0,0,300,0
61,163,7,19,21,0,0,0,171,0
38,163,7,19,21,0,0,0,171,0
11,163,4,25,4,2,0,1,234,65
469,457,7,18,21,0,0,0,153,0
354,357,10,12,39,6,0,0,66,0
340,457,7,18,21,0,0,0,153,0
265,389,1,30,0,0,0,10,219,206
256,357,10,12,39,6,0,0,66,0
253,457,7,18,21,0,0,0,153,0
403,252,1,30,0,0,0,0,291,144
333,163,5,22,4,6,0,1,210,20
137,389,9,14,23,13,0,5,51,35
306,121,4,24,6,0,0,0,181,95
441,113,2,28,1,0,0,0,246,132
152,71,3,26,3,0,0,0,325,0
260,71,3,26,3,0,0,0,325,0
369,71,3,26,3,0,0,0,325,0
402,71,1,30,0,0,0,0,379,56
451,71,3,26,2,1,0,0,325,0
56,457,7,18,21,0,0,0,153,0
28,71,3,26,3,0,0,0,325,0
493,357,9,13,36,0,0,0,78,0
511,357,9,13,36,0,0,0,78,0
314,357,9,13,36,0,0,0,78,0
188,357,9,13,36,0,0,0,78,0
162,163,5,21,10,0,0,0,210,0
204,121,2,27,1,0,0,0,225,126
120,163,5,21,10,0,0,0,210,0
47,71,2,27,1,0,0,0,351,0
13,163,5,21,10,0,0,0,210,0
12,163,5,21,10,0,0,0,210,0
486,357,3,24,3,0,0,0,181,95
285,389,7,16,21,0,0,1,72,47
264,252,4,22,6,0,0,0,210,21
475,252,1,28,0,0,0,0,282,96
355,186,3,24,2,1,0,3,132,141
164,252,4,22,6,0,0,0,210,21
257,121,3,24,3,0,0,0,196,80
336,121,4,22,3,3,0,0,174,57
403,121,1,28,0,0,0,0,246,132
516,121,5,20,7,3,0,0,154,36
358,71,1,28,0,0,0,0,378,0
354,389,4,21,6,0,0,3,120,87
282,357,5,19,2,8,0,0,137,34
256,389,4,21,6,0,0,3,120,87
277,252,4,21,6,0,0,0,210,0
278,252,4,21,6,0,0,0,210,0
375,252,4,21,6,0,0,0,210,0
380,252,1,27,0,0,0,0,279,72
442,252,4,21,6,0,0,0,210,0
218,457,1,27,0,0,0,0,279,72
260,163,3,23,3,0,0,0,253,0
267,163,3,23,3,0,0,0,253,0
302,163,3,23,3,0,0,0,253,0
304,163,3,23,3,0,0,0,253,0
474,113,5,19,6,4,0,0,171,0
81,457,3,23,3,0,0,0,231,22
54,163,1,27,0,0,0,3,301,47
506,457,3,22,3,0,0,0,231,0
313,457,3,22,3,0,0,0,231,0
265,355,7,14,16,5,0,2,43,46
319,252,3,22,3,0,0,0,231,0
320,252,3,22,3,0,0,0,231,0
481,252,3,22,3,0,0,0,231,0
169,355,8,12,18,10,0,1,31,34
137,355,5,18,6,4,0,3,73,77
294,121,4,20,0,6,0,0,171,19
219,113,4,20,6,0,0,0,190,0
239,113,4,20,6,0,0,0,190,0
241,113,4,20,6,0,0,0,190,0
110,66,6,16,15,0,0,1,56,63
59,113,4,20,6,0,0,0,190,0
15,457,3,22,3,0,0,0,231,0
435,389,3,21,3,0,0,0,130,80
486,389,3,21,3,0,0,0,130,80
321,355,6,15,15,0,0,2,51,52
264,357,4,19,6,0,0,0,153,18
332,163,1,25,0,0,0,0,300,0
414,121,4,19,6,0,0,0,171,0
131,113,0,27,0,0,0,0,279,72
145,113,3,21,3,0,0,0,210,0
155,113,3,21,3,0,0,0,210,0
279,113,3,21,3,0,0,0,210,0
419,113,3,21,3,0,0,0,210,0
452,113,1,25,0,0,0,1,254,45
101,389,7,13,21,0,0,1,66,11
32,121,4,19,6,0,0,0,171,0
469,389,7,12,21,0,0,0,66,0
442,357,4,18,6,0,0,0,153,0
340,389,7,12,21,0,0,0,66,0
253,389,7,12,21,0,0,0,66,0
268,252,1,24,0,0,0,0,276,0
334,252,1,24,0,0,0,0,276,0
249,252,1,24,0,0,0,0,276,0
205,457,1,24,0,0,0,0,276,0
265,169,6,14,15,0,0,2,42,47
127,252,1,24,0,0,0,0,276,0
229,121,3,20,3,0,0,0,190,0
346,113,2,22,1,0,0,0,231,0
466,113,0,26,0,0,0,0,277,48
484,113,2,22,1,0,0,0,231,0
99,457,1,24,0,0,0,0,276,0
56,389,7,12,21,0,0,0,66,0
321,265,6,13,15,0,0,3,36,39
330,252,0,25,0,0,0,0,300,0
256,186,9,7,36,0,0,0,15,6
354,186,9,7,36,0,0,0,15,6
176,252,0,25,0,0,0,0,300,0
321,169,6,13,15,0,0,0,36,42
152,357,3,19,3,0,0,0,171,0
116,113,1,23,0,0,0,0,253,0
117,113,1,23,0,0,0,0,253,0
139,113,1,23,0,0,0,0,253,0
146,113,1,23,0,0,0,0,253,0
234,113,1,23,0,0,0,0,253,0
295,113,1,23,0,0,0,0,253,0
368,113,1,23,0,0,0,0,253,0
63,252,0,25,0,0,0,0,300,0
18,113,1,23,0,0,0,0,253,0
383,357,1,22,0,0,0,2,210,19
345,357,2,20,1,0,0,0,190,0
255,357,2,20,1,0,0,0,190,0
188,186,9,6,36,0,0,0,15,0
314,186,9,6,36,0,0,0,15,0
493,186,9,6,36,0,0,0,15,0
511,186,9,6,36,0,0,0,15,0
285,137,7,10,21,0,0,2,21,22
170,121,1,22,0,0,0,0,231,0
196,121,1,22,0,0,0,0,231,0
250,121,1,22,0,0,0,0,231,0
348,121,1,22,0,0,0,0,231,0
396,121,1,22,0,0,0,0,231,0
448,121,1,22,0,0,0,0,231,0
504,121,1,22,0,0,0,0,231,0
284,113,0,24,0,0,0,0,276,0
26,24,1,22,0,0,0,0,114,117
371,357,1,21,0,0,0,0,210,0
285,321,1,21,0,0,0,4,100,106
236,357,1,21,0,0,0,0,210,0
153,121,0,23,0,0,0,0,253,0
216,121,0,23,0,0,0,0,253,0
223,121,0,23,0,0,0,0,253,0
505,121,0,23,0,0,0,0,253,0
92,132,8,7,28,0,0,0,11,10
83,132,8,7,28,0,0,0,11,10
115,24,1,21,0,0,0,0,106,104
306,24,6,11,7,8,0,0,31,24
502,399,5,12,4,6,0,0,46,20
369,389,3,16,3,0,0,0,120,0
298,355,6,10,15,0,0,1,36,8
397,186,1,20,0,0,0,0,106,84
152,389,3,16,3,0,0,0,120,0
370,132,8,6,28,0,0,0,10,5
233,110,7,8,21,0,0,0,21,7
372,110,7,8,21,0,0,0,21,7
107,110,7,8,21,0,0,0,21,7
310,80,5,12,3,7,0,0,39,27
75,355,6,10,15,0,0,1,36,8
28,389,3,16,3,0,0,0,120,0
204,24,4,14,2,4,0,0,51,40
11,355,3,16,3,0,0,1,72,47
269,399,1,19,0,0,0,0,101,70
266,355,6,9,15,0,0,0,36,0
165,265,3,15,3,0,0,2,55,48
150,132,8,5,28,0,0,0,10,0
156,132,8,5,28,0,0,0,10,0
238,132,8,5,28,0,0,0,10,0
296,132,8,5,28,0,0,0,10,0
512,132,8,5,28,0,0,0,10,0
411,110,7,7,21,0,0,0,21,0
106,110,7,7,21,0,0,0,21,0
101,137,7,7,21,0,0,0,15,6
257,80,1,19,0,0,0,0,93,78
300,80,3,15,3,0,0,0,61,44
61,110,7,7,21,0,0,0,21,0
38,110,7,7,21,0,0,0,21,0
33,132,8,5,28,0,0,0,10,0
516,24,5,11,7,3,0,0,37,18
298,265,6,8,15,0,0,0,21,7
354,256,10,0,39,6,0,0,0,0
294,186,1,18,0,0,0,0,97,56
257,169,3,14,3,0,0,0,51,40
298,169,6,8,15,0,0,1,21,6
336,169,3,14,3,0,0,0,51,40
160,399,5,10,4,6,0,0,45,0
253,137,7,6,21,0,0,0,15,0
340,137,7,6,21,0,0,0,15,0
469,137,7,6,21,0,0,0,15,0
274,132,4,12,6,0,0,0,39,27
213,110,6,8,15,0,0,0,28,0
297,110,6,8,15,0,0,0,28,0
453,110,6,8,15,0,0,0,28,0
95,399,5,10,3,7,0,0,45,0
87,110,6,8,15,0,0,0,28,0
92,83,8,4,28,0,0,0,2,4
75,169,6,8,15,0,0,1,21,6
75,265,6,8,15,0,0,0,21,7
87,66,6,8,15,0,0,0,28,0
213,66,6,8,15,0,0,0,28,0
297,66,6,8,15,0,0,0,28,0
453,66,6,8,15,0,0,0,28,0
56,137,7,6,21,0,0,0,15,0
415,24,1,18,0,0,0,0,88,65
11,169,3,14,3,0,0,0,51,40
7,66,6,8,15,0,0,0,28,0
7,110,6,8,15,0,0,0,28,0
493,354,9,1,36,0,0,0,0,0
511,354,9,1,36,0,0,0,0,0
322,389,0,19,0,0,0,0,171,0
314,354,9,1,36,0,0,0,0,0
298,321,6,7,15,0,0,0,15,6
266,265,6,7,15,0,0,0,21,0
258,299,6,7,15,0,0,0,9,12
314,256,9,1,36,0,0,0,0,0
493,256,9,1,36,0,0,0,0,0
511,256,9,1,36,0,0,0,0,0
207,399,0,19,0,0,0,0,111,60
188,256,9,1,36,0,0,0,0,0
188,354,9,1,36,0,0,0,0,0
266,169,6,7,15,0,0,0,21,0
101,285,7,5,21,0,0,0,6,4
370,92,8,3,28,0,0,0,1,2
370,83,8,3,28,0,0,0,1,2
248,80,0,19,0,0,0,0,101,70
75,321,6,7,15,0,0,0,15,6
264,66,4,11,6,0,0,0,45,10
115,45,3,13,3,0,0,0,36,42
511,493,9,0,36,0,0,0,0,0
440,399,3,12,3,0,0,0,66,0
493,314,9,0,36,0,0,0,0,0
511,314,9,0,36,0,0,0,0,0
307,287,4,10,6,0,0,0,36,9
340,285,7,4,21,0,0,0,6,0
469,285,7,4,21,0,0,0,6,0
274,352,2,14,1,0,0,0,46,45
266,321,6,6,15,0,0,0,15,0
260,355,3,12,3,0,0,0,66,0
259,287,4,10,6,0,0,0,36,9
253,285,7,4,21,0,0,0,6,0
200,299,6,6,15,0,0,0,7,8
314,188,9,0,36,0,0,0,0,0
493,188,9,0,36,0,0,0,0,0
511,188,9,0,36,0,0,0,0,0
187,299,3,12,3,0,0,0,31,35
149,352,5,8,10,0,0,0,16,12
150,92,8,2,28,0,0,0,1,0
156,92,8,2,28,0,0,0,1,0
238,92,8,2,28,0,0,0,1,0
296,92,8,2,28,0,0,0,1,0
512,92,8,2,28,0,0,0,1,0
150,83,8,2,28,0,0,0,1,0
156,83,8,2,28,0,0,0,1,0
238,83,8,2,28,0,0,0,1,0
296,83,8,2,28,0,0,0,1,0
310,83,0,18,0,0,0,0,73,80
512,83,8,2,28,0,0,0,1,0
442,66,4,10,6,0,0,0,45,0
56,285,7,4,21,0,0,0,6,0
54,186,0,18,0,0,0,3,108,42
51,80,0,18,0,0,0,1,97,55
33,83,8,2,28,0,0,0,1,0
33,92,8,2,28,0,0,0,1,0
32,24,4,10,6,0,0,0,45,0
414,24,4,10,6,0,0,0,45,0
466,399,0,17,0,0,0,0,106,30
512,370,8,1,28,0,0,0,0,0
377,355,2,13,1,0,0,0,78,0
327,399,2,13,1,0,0,0,78,0
296,370,8,1,28,0,0,0,0,0
365,287,4,9,6,0,0,0,36,0
390,287,4,9,6,0,0,0,36,0
247,399,2,13,0,1,0,0,78,0
238,370,8,1,28,0,0,0,0,0
225,287,4,9,6,0,0,0,36,0
200,258,6,5,15,0,0,0,4,6
377,186,2,13,1,0,0,0,78,0
157,399,2,13,1,0,0,0,78,0
156,370,8,1,28,0,0,0,0,0
150,370,8,1,28,0,0,0,0,0
142,169,0,17,0,0,0,0,84,52
133,352,4,9,4,2,0,0,22,14
276,132,4,9,6,0,0,0,36,0
425,132,4,9,6,0,0,0,36,0
483,132,4,9,6,0,0,0,36,0
84,299,3,11,3,0,0,0,27,28
108,80,3,11,3,0,0,0,55,0
408,80,3,11,3,0,0,0,55,0
77,355,2,13,1,0,0,0,78,0
73,399,2,13,1,0,0,0,78,0
69,399,2,13,1,0,0,0,78,0
53,287,4,9,3,3,0,0,36,0
336,45,1,15,0,0,0,0,51,54
37,132,4,9,6,0,0,0,36,0
33,370,8,1,28,0,0,0,0,0
376,399,1,14,0,0,0,0,91,0
358,355,1,14,0,0,0,0,91,0
353,352,5,6,10,0,0,0,15,0
468,352,5,6,10,0,0,0,15,0
351,352,5,6,10,0,0,0,15,0
516,306,4,8,6,0,0,0,13,15
361,299,6,4,15,0,0,0,6,0
388,299,6,4,15,0,0,0,6,0
492,299,6,4,15,0,0,0,6,0
497,299,6,4,15,0,0,0,6,0
512,296,8,0,28,0,0,0,0,0
384,287,3,10,3,0,0,0,45,0
401,287,3,10,3,0,0,0,45,0
290,265,3,10,3,0,0,0,45,0
423,265,3,10,3,0,0,0,45,0
451,265,3,10,2,1,0,0,45,0
296,238,8,0,28,0,0,0,0,0
512,238,8,0,28,0,0,0,0,0
372,233,8,0,21,7,0,0,0,0
199,352,5,6,10,0,0,0,15,0
204,187,0,16,0,0,0,0,56,64
229,169,3,10,3,0,0,0,45,0
238,156,8,0,28,0,0,0,0,0
296,156,8,0,28,0,0,0,0,0
512,156,8,0,28,0,0,0,0,0
156,150,8,0,28,0,0,0,0,0
238,150,8,0,28,0,0,0,0,0
296,150,8,0,28,0,0,0,0,0
512,150,8,0,28,0,0,0,0,0
260,137,3,10,3,0,0,0,45,0
233,107,7,2,21,0,0,0,0,1
372,107,7,2,21,0,0,0,0,1
498,80,1,14,0,0,0,0,78,13
68,352,5,6,10,0,0,0,15,0
62,80,2,12,0,1,0,0,66,0
291,45,3,10,3,0,0,0,24,21
150,33,8,0,28,0,0,0,0,0
156,33,8,0,28,0,0,0,0,0
238,33,8,0,28,0,0,0,0,0
296,33,8,0,28,0,0,0,0,0
512,33,8,0,28,0,0,0,0,0
31,299,6,4,15,0,0,0,6,0
30,287,3,10,3,0,0,0,45,0
97,26,3,10,3,0,0,0,24,21
415,26,1,14,0,0,0,0,46,45
198,24,2,12,1,0,0,0,66,0
379,24,2,12,1,0,0,0,66,0
417,24,2,12,1,0,0,0,66,0
499,24,2,12,1,0,0,0,66,0
398,399,0,15,0,0,0,0,105,0
411,372,7,1,21,0,0,0,0,0
350,352,4,7,4,2,0,0,21,0
329,399,0,15,0,0,0,0,105,0
481,321,3,9,3,0,0,0,36,0
320,321,3,9,3,0,0,0,36,0
319,321,3,9,3,0,0,0,36,0
456,306,0,15,0,0,0,0,51,54
300,310,4,7,3,3,0,0,9,12
298,463,2,11,1,0,0,2,25,28
361,258,6,3,15,0,0,0,3,0
388,258,6,3,15,0,0,0,3,0
492,258,6,3,15,0,0,0,3,0
497,258,6,3,15,0,0,0,3,0
257,435,1,13,0,0,0,0,36,42
411,233,7,1,21,0,0,0,0,0
516,204,3,9,1,2,0,0,16,20
242,140,3,9,3,0,0,0,16,20
300,140,0,15,0,0,0,0,49,56
138,399,0,15,0,0,0,0,105,0
291,115,3,9,3,0,0,0,18,18
411,107,7,1,21,0,0,0,0,0
106,107,7,1,21,0,0,0,0,0
106,233,7,1,21,0,0,0,0,0
106,372,7,1,21,0,0,0,0,0
253,101,7,1,21,0,0,0,0,0
340,101,7,1,21,0,0,0,0,0
469,101,7,1,21,0,0,0,0,0
84,187,5,5,3,7,0,0,4,6
126,80,1,13,0,0,0,0,78,0
135,80,1,13,0,0,0,0,78,0
331,80,1,13,0,0,0,0,78,0
77,137,2,11,1,0,0,0,55,0
75,463,2,11,1,0,0,2,25,28
99,66,1,13,0,0,0,0,78,0
61,107,7,1,21,0,0,0,0,0
61,233,7,1,21,0,0,0,0,0
61,372,7,1,21,0,0,0,0,0
58,80,1,13,0,0,0,0,78,0
56,101,7,1,21,0,0,0,0,0
47,265,2,11,1,0,0,0,55,0
271,45,4,7,3,3,0,0,15,6
38,107,7,1,21,0,0,0,0,0
38,233,7,1,21,0,0,0,0,0
38,372,7,1,21,0,0,0,0,0
35,83,0,15,0,0,0,0,55,50
31,258,6,3,15,0,0,0,3,0
374,24,1,13,0,0,0,0,78,0
349,441,4,6,6,0,0,0,7,8
469,340,7,0,21,0,0,0,0,0
503,299,3,8,3,0,0,0,21,7
336,257,3,8,3,0,0,0,12,16
340,253,7,0,21,0,0,0,0,0
469,253,7,0,21,0,0,0,0,0
242,221,3,8,3,0,0,0,12,16
361,200,6,2,15,0,0,0,1,0
388,200,6,2,15,0,0,0,1,0
492,200,6,2,15,0,0,0,1,0
497,200,6,2,15,0,0,0,1,0
124,352,3,8,3,0,0,0,28,0
271,115,3,8,3,0,0,0,16,12
364,115,0,14,0,0,0,0,46,45
411,106,7,0,21,0,0,0,0,0
489,80,0,14,0,0,0,0,91,0
76,352,3,8,3,0,0,0,28,0
298,75,7,0,16,5,0,0,0,0
182,67,3,8,3,0,0,0,12,16
400,66,0,14,0,0,0,0,91,0
106,61,7,0,21,0,0,0,0,0
411,61,7,0,21,0,0,0,0,0
253,56,7,0,21,0,0,0,0,0
340,56,7,0,21,0,0,0,0,0
469,56,7,0,21,0,0,0,0,0
380,45,2,10,0,1,0,0,29,16
44,287,1,12,0,0,0,0,66,0
61,38,7,0,21,0,0,0,0,0
106,38,7,0,21,0,0,0,0,0
411,38,7,0,21,0,0,0,0,0
31,200,6,2,15,0,0,0,1,0
39,26,3,8,3,0,0,0,21,7
207,26,3,8,3,0,0,0,21,7
305,24,0,14,0,0,0,0,91,0
282,11,2,10,1,0,0,2,20,23
373,397,3,7,3,0,0,0,9,12
416,321,1,11,0,0,0,0,55,0
414,306,4,5,6,0,0,0,10,0
500,287,0,13,0,0,0,0,78,0
333,282,2,9,1,0,0,1,16,19
266,298,6,1,15,0,0,0,0,0
226,287,0,13,0,0,0,0,78,0
164,165,4,5,6,0,0,0,6,4
162,463,5,3,10,0,0,0,3,0
133,274,2,9,1,0,0,0,16,20
120,463,5,3,10,0,0,0,3,0
94,299,3,7,3,0,0,0,21,0
190,92,1,11,0,0,0,0,37,18
91,287,0,13,0,0,0,0,78,0
337,84,1,11,0,0,0,0,25,30
266,75,6,1,15,0,0,0,0,0
421,45,3,7,3,0,0,0,21,0
32,306,4,5,6,0,0,0,10,0
128,26,1,11,0,0,0,0,37,18
208,26,3,7,3,0,0,0,21,0
13,463,5,3,10,0,0,0,3,0
12,463,5,3,10,0,0,0,3,0
333,11,3,7,2,1,0,0,9,12
2,287,0,13,0,0,0,0,78,0
497,492,6,0,15,0,0,0,0,0
478,441,4,4,6,0,0,0,6,0
430,441,4,4,6,0,0,0,6,0
475,397,4,4,3,3,0,0,3,3
492,388,6,0,15,0,0,0,0,0
497,388,6,0,15,0,0,0,0,0
382,397,3,6,3,0,0,0,7,8
388,361,6,0,15,0,0,0,0,0
492,361,6,0,15,0,0,0,0,0
497,361,6,0,15,0,0,0,0,0
415,337,3,6,3,0,0,0,6,9
453,297,6,0,15,0,0,0,0,0
416,285,1,10,0,0,0,0,45,0
243,441,4,4,6,0,0,0,6,0
297,213,6,0,15,0,0,0,0,0
453,213,6,0,15,0,0,0,0,0
503,187,3,6,3,0,0,0,10,5
434,182,3,6,3,0,0,0,7,8
167,285,1,10,0,0,0,0,45,0
277,165,4,4,6,0,0,0,6,0
278,165,4,4,6,0,0,0,6,0
375,165,4,4,6,0,0,0,6,0
160,502,3,6,3,0,0,0,7,8
151,306,0,12,0,0,0,0,39,27
199,149,5,2,10,0,0,0,1,0
351,149,5,2,10,0,0,0,1,0
353,149,5,2,10,0,0,0,1,0
468,149,5,2,10,0,0,0,1,0
349,143,1,10,0,0,0,0,20,25
134,182,3,6,3,0,0,0,7,8
119,285,1,10,0,0,0,0,45,0
421,115,3,6,3,0,0,0,15,0
95,502,3,6,3,0,0,0,7,8
88,435,0,12,0,0,0,0,34,32
213,87,6,0,15,0,0,0,0,0
297,87,6,0,15,0,0,0,0,0
453,87,6,0,15,0,0,0,0,0
68,149,5,2,10,0,0,0,1,0
134,67,3,6,3,0,0,0,7,8
271,67,0,12,0,0,0,0,31,35
434,67,3,6,3,0,0,0,7,8
50,45,1,10,0,0,0,0,36,9
42,140,3,6,3,0,0,0,10,5
361,31,6,0,15,0,0,0,0,0
388,31,6,0,15,0,0,0,0,0
492,31,6,0,15,0,0,0,0,0
497,31,6,0,15,0,0,0,0,0
82,26,2,8,1,0,0,0,28,0
129,26,2,8,1,0,0,0,28,0
25,26,2,8,1,0,0,0,28,0
17,26,1,10,0,0,0,0,36,9
364,11,1,10,0,0,0,0,21,24
87,7,6,0,15,0,0,0,0,0
213,7,6,0,15,0,0,0,0,0
297,7,6,0,15,0,0,0,0,0
453,7,6,0,15,0,0,0,0,0
5,441,4,4,6,0,0,0,6,0
479,486,3,5,3,0,0,0,10,0
414,516,4,3,6,0,0,0,3,0
380,403,1,9,0,0,0,0,18,18
382,373,3,5,3,0,0,0,4,6
475,373,3,5,3,0,0,0,4,6
369,435,3,5,3,0,0,0,10,0
465,352,0,11,0,0,0,0,55,0
408,310,3,5,3,0,0,0,10,0
417,306,2,7,1,0,0,0,21,0
289,486,3,5,3,0,0,0,10,0
276,274,4,3,6,0,0,0,3,0
350,274,2,7,1,0,0,0,11,10
425,274,4,3,6,0,0,0,3,0
483,274,4,3,6,0,0,0,3,0
271,291,3,5,3,0,0,0,4,6
198,306,2,7,1,0,0,0,21,0
476,187,1,9,0,0,0,0,22,14
290,165,3,5,3,0,0,0,10,0
423,165,3,5,3,0,0,0,10,0
158,486,3,5,3,0,0,0,10,0
152,486,3,5,3,0,0,0,10,0
141,221,4,3,3,3,0,0,3,0
141,242,3,5,3,0,0,0,6,4
429,140,3,5,3,0,0,0,10,0
123,140,3,5,3,0,0,0,10,0
118,486,3,5,3,0,0,0,10,0
356,115,2,7,1,0,0,0,21,0
445,115,2,7,1,0,0,0,21,0
450,115,2,7,1,0,0,0,21,0
108,310,3,5,3,0,0,0,10,0
95,269,1,9,0,0,0,0,16,20
94,187,3,5,3,0,0,0,10,0
431,92,1,9,0,0,0,0,36,0
503,84,3,5,3,0,0,0,6,4
64,45,1,9,0,0,0,0,36,0
42,242,3,5,3,0,0,0,6,4
37,274,4,3,6,0,0,0,3,0
32,516,4,3,6,0,0,0,3,0
28,435,3,5,3,0,0,0,10,0
27,435,0,11,0,0,0,0,31,24
484,441,2,6,1,0,0,0,15,0
440,502,3,4,3,0,0,0,6,0
475,382,3,4,3,0,0,0,2,4
468,353,5,0,10,0,0,0,0,0
353,351,5,0,10,0,0,0,0,0
468,351,5,0,10,0,0,0,0,0
430,349,4,2,6,0,0,0,1,0
478,349,4,2,6,0,0,0,1,0
346,441,2,6,1,0,0,0,15,0
498,310,1,8,0,0,0,0,21,7
408,300,3,4,3,0,0,0,6,0
307,259,4,2,6,0,0,0,0,1
412,258,1,8,0,0,0,0,28,0
467,258,1,8,0,0,0,0,28,0
243,349,4,2,6,0,0,0,1,0
429,242,3,4,3,0,0,0,6,0
464,242,3,4,3,0,0,0,6,0
229,257,3,4,3,0,0,0,6,0
229,336,3,4,3,0,0,0,6,0
464,221,3,4,3,0,0,0,6,0
301,217,4,2,6,0,0,0,1,0
312,217,4,2,6,0,0,0,1,0
360,217,4,2,6,0,0,0,1,0
379,204,2,6,1,0,0,0,15,0
385,204,1,8,0,0,0,0,21,7
499,204,2,6,1,0,0,0,15,0
351,199,5,0,10,0,0,0,0,0
353,199,5,0,10,0,0,0,0,0
468,199,5,0,10,0,0,0,0,0
197,217,4,2,6,0,0,0,1,0
364,192,1,8,0,0,0,0,12,16
514,182,3,4,3,0,0,0,6,0
179,397,3,4,3,0,0,0,6,0
177,291,1,8,0,0,0,0,13,15
168,370,0,10,0,0,0,0,36,9
460,140,2,6,1,0,0,0,15,0
461,140,2,6,1,0,0,0,15,0
434,134,5,0,3,7,0,0,0,0
350,133,4,2,4,2,0,0,1,0
130,140,2,6,1,0,0,0,15,0
