src,dst,triangle,2-star,4-clique,4-chordal-cycle,4-tailed-triangle,4-cycle,3-star,4-path
571,420,79,502,1377,1704,0,2683,65250,57818
104,59,144,372,6043,4253,0,1245,38766,28995
932,487,117,425,2700,4086,0,751,72666,16683
1240,59,172,315,5185,9521,0,1170,29071,19214
668,59,137,385,5733,3583,0,1548,41286,31086
530,59,195,269,5947,12968,0,1050,22378,12618
16,487,106,447,1868,3697,0,1676,77451,20554
825,487,108,442,2010,3768,0,1056,76509,19896
370,487,95,468,1188,3277,0,638,82411,26229
536,59,139,380,5409,4182,0,1579,40399,30032
851,487,109,439,1987,3899,0,995,76017,19129
741,422,133,391,3892,4886,0,2504,38675,35066
83,487,116,425,2010,4660,0,800,73000,16300
529,59,143,371,5778,4375,0,1576,38781,28278
753,59,145,367,6325,4115,0,1234,38045,27882
1259,487,91,474,1270,2825,0,1621,84156,26324
477,422,106,444,1752,3813,0,3437,49738,45171
660,59,143,370,6143,4010,0,1216,38664,28385
892,487,84,487,1460,2026,0,1445,87441,29455
721,422,136,383,4656,4524,0,1557,37183,34413
609,420,81,493,1317,1923,0,3063,63272,54943
1129,487,107,440,1790,3881,0,1502,76741,18337
1189,487,46,562,379,656,0,2352,107241,48048
996,487,116,422,2298,4372,0,795,72871,15165
1025,487,109,436,2327,3559,0,649,75867,18314
679,420,71,512,1224,1261,0,3051,68089,59676
743,420,90,474,1662,2343,0,2609,58741,50751
572,59,132,390,5724,2922,0,1329,42591,31935
495,59,145,364,5926,4514,0,1339,37703,27024
665,59,140,374,5992,3738,0,1333,39543,28875
988,487,93,467,1659,2619,0,1056,83019,24736
379,487,86,481,1479,2176,0,634,86330,28476
94,487,93,467,1802,2476,0,1506,83019,24286
91,487,100,453,1941,3009,0,840,79806,21732
418,422,180,292,3986,12124,0,1978,21954,18554
248,487,57,538,675,921,0,1369,100992,42092
531,487,104,443,2210,3146,0,763,77911,19229
693,420,88,475,1592,2236,0,2499,59139,50937
269,656,188,275,7713,9865,0,1338,18775,17562
195,59,125,401,3089,4661,0,2691,44970,32539
364,59,108,435,2368,3410,0,3101,52059,39235
22,487,97,457,1469,3187,0,845,81054,22297
769,633,202,246,9906,10395,0,943,15295,13897
978,487,125,400,2471,5279,0,524,69041,10235
728,487,71,508,1147,1338,0,2669,93503,32606
732,487,46,558,790,245,0,3519,106803,45081
765,487,74,502,1531,1170,0,2141,91991,31619
676,59,132,386,5456,3190,0,1626,42097,30582
306,59,151,348,3785,7540,0,1990,35143,23245
974,487,118,413,2436,4467,0,710,71848,12520
445,487,85,479,1550,2020,0,728,86533,27220
561,420,58,533,812,841,0,3917,73836,64025
293,487,78,493,1230,1773,0,2089,89928,29261
53,487,87,475,1305,2436,0,887,85581,26107
1947,487,119,410,2366,4655,0,603,71404,11838
1407,487,87,474,1239,2502,0,1448,85516,25137
1005,487,83,482,1420,1983,0,1231,87424,27266
818,59,132,384,3867,4779,0,2384,41856,29296
747,59,130,388,5138,3247,0,1692,42626,30760
560,59,135,378,5242,3803,0,1529,40716,29008
731,487,98,451,1728,3025,0,1218,80381,19876
585,487,61,525,896,934,0,3036,98400,36114
269,149,122,403,4133,3248,0,2515,40401,38087
7,487,83,481,1436,1967,0,1041,87356,27043
1015,487,102,442,2079,3072,0,580,78549,18332
204,487,91,464,1552,2543,0,1303,83521,22592
804,59,131,384,4767,3748,0,1661,42001,29874
1127,59,103,440,3166,2087,0,2453,53509,40618
833,487,64,517,706,1310,0,1878,96666,34842
966,487,89,467,1714,2202,0,717,84391,23703
681,487,66,513,791,1354,0,2481,95638,33209
449,487,101,443,1867,3183,0,514,78943,18446
407,487,87,471,1386,2355,0,1554,85327,23804
635,59,137,371,5957,3359,0,1364,39627,27644
812,59,105,435,2937,2523,0,2200,52491,39704
721,633,157,329,7715,4531,0,1538,27316,25102
522,487,95,453,1651,2814,0,756,81526,20096
1240,420,95,453,1649,2816,0,3456,54498,44424
530,420,108,427,2076,3702,0,3321,48791,38839
296,487,97,449,1259,3397,0,904,80626,19046
193,487,67,509,686,1525,0,1778,94966,32542
504,59,134,375,5330,3581,0,1518,40519,28088
1770,487,42,558,353,508,0,2276,108187,44940
980,487,115,412,2635,3920,0,632,72855,11179
726,487,48,546,361,767,0,2667,104881,41237
887,487,44,554,308,638,0,2261,107077,43843
1004,487,95,452,1735,2730,0,740,81475,19711
1006,487,102,438,1895,3256,0,776,78367,16560
536,420,64,514,952,1064,0,3545,69273,59023
95,487,61,520,827,1003,0,2830,97965,34145
85,487,86,470,1552,2103,0,1324,85615,23276
80,149,115,412,3455,3100,0,2454,42239,39973
558,59,131,380,2535,5980,0,2140,41535,28335
773,59,135,372,5970,3075,0,1288,40035,27683
492,487,101,439,1829,3221,0,579,78761,16801
999,487,65,511,811,1269,0,1342,95825,33138
734,487,67,507,1233,978,0,2495,94809,30967
630,487,72,496,917,1639,0,2072,92232,28456
499,487,87,466,1137,2604,0,538,85032,22775
484,487,99,442,1791,3060,0,594,79596,17271
1246,487,83,473,1207,2196,0,1470,86848,23310
1014,487,71,497,949,1536,0,1180,92656,29420
155,487,62,515,679,1212,0,2686,97201,32468
479,59,144,351,5732,4564,0,1406,36477,23542
506,487,86,466,751,2904,0,1962,85385,20998
1705,487,34,570,280,281,0,2408,112269,47488
495,420,65,508,1061,1019,0,3200,67983,57595
661,59,131,376,5717,2798,0,1459,41085,27956
672,59,144,350,4734,5562,0,1648,36379,23048
673,59,123,392,5291,2212,0,1703,44149,30784
674,59,131,376,5653,2862,0,1305,41085,28110
15,59,153,332,4438,7190,0,1352,33319,20275
982,487,102,433,1914,3237,0,544,78162,14822
874,487,70,497,906,1509,0,1436,93010,28810
425,422,193,251,4965,13563,0,1428,16885,13062
769,656,197,242,9480,9826,0,900,14620,13641
961,487,94,448,1921,2450,0,613,81636,17879
842,487,60,516,744,1026,0,2484,97990,32396
763,422,133,370,4524,4254,0,1717,35336,31212
590,59,127,382,5009,2992,0,1647,42374,28750
488,487,96,443,1648,2912,0,701,80703,16499
551,487,56,523,518,1022,0,2960,99983,33560
816,487,66,503,1044,1101,0,2422,94863,28968
364,420,92,451,1561,2625,0,2593,54531,44351
195,420,94,447,1365,3006,0,3071,53635,42975
658,59,124,387,5163,2463,0,1468,43411,29812
563,487,82,470,1030,2291,0,1295,87031,21889
571,422,123,388,4241,3262,0,1733,38811,34534
306,420,99,436,1598,3253,0,3633,51275,39922
604,59,126,382,5161,2714,0,1464,42531,28776
497,59,132,370,5219,3427,0,1610,40281,26374
1582,487,76,481,911,1939,0,1582,89820,24038
69,487,61,511,583,1247,0,2538,97245,30522
28,487,71,491,716,1769,0,1150,92245,26900
967,487,89,454,1851,2065,0,701,83702,18428
1320,487,91,450,1196,2899,0,763,82800,17462
1410,487,87,458,1559,2182,0,1037,84612,19004
818,420,84,464,1371,2115,0,3295,57688,46433
1446,487,26,579,145,180,0,2362,116101,48868
559,487,97,437,1838,2818,0,624,80104,14538
277,487,79,473,1415,1666,0,627,88276,22725
769,269,187,257,8782,8609,0,1050,16440,15406
699,487,73,484,983,1645,0,2080,91083,23723
804,420,102,426,2108,3043,0,2169,49381,38975
1127,420,82,466,1550,1771,0,2377,58281,47687
485,59,140,350,5561,4169,0,1335,37011,22729
759,59,126,378,5401,2474,0,1533,42093,27627
721,656,152,325,7242,4234,0,1540,26426,24684
880,487,91,447,1702,2393,0,609,82671,16401
956,487,83,463,1336,2067,0,906,86303,19744
852,487,79,471,1132,1949,0,947,88167,21571
450,487,73,483,896,1732,0,1103,91023,24277
609,422,115,399,3778,2777,0,2163,41161,36077
812,420,86,457,1497,2158,0,2501,56274,45421
625,59,130,369,5608,2777,0,1254,40498,26144
679,422,125,378,4184,3566,0,1580,37132,32541
743,422,114,400,3004,3437,0,2540,41400,35860
948,59,135,358,3109,5936,0,1516,38586,23801
652,59,132,364,5741,2905,0,1309,39666,25091
689,59,120,388,5310,1830,0,1424,44166,29488
603,487,69,489,886,1460,0,2321,92842,24153
942,487,87,453,1201,2540,0,467,84382,17529
513,487,90,447,1536,2469,0,584,83035,16062
688,487,60,507,816,954,0,2285,97315,28671
1257,487,73,481,845,1783,0,1428,90906,23106
741,149,146,335,5178,5407,0,1667,27999,26279
636,59,132,363,5416,3230,0,1544,39567,24592
653,59,122,383,5156,2225,0,1496,43287,28370
811,487,75,476,1084,1691,0,1280,89895,21875
558,420,155,316,2959,8976,0,1592,29295,18883
741,269,153,320,5867,5761,0,1638,25540,23862
477,149,87,452,1755,1986,0,2604,50971,48351
769,80,110,406,3675,2320,0,2217,41031,38967
1013,487,80,465,1386,1774,0,665,87496,19719
693,422,123,379,4056,3447,0,1961,37443,32227
477,269,81,463,1582,1658,0,2793,53471,50689
721,149,151,323,7156,4169,0,1403,26053,24547
682,59,124,377,3626,4000,0,1939,42316,26621
60,59,113,399,1833,4495,0,2862,46573,29966
56,487,84,457,1279,2207,0,620,85656,17920
763,633,200,224,9463,10437,0,823,13332,10821
721,269,149,326,7362,3664,0,1311,26527,25137
30,487,78,468,1321,1682,0,1183,88378,19717
952,487,99,425,1905,2946,0,428,78984,10688
973,487,60,503,705,1065,0,1030,97041,28182
760,422,106,411,3457,2108,0,2158,43831,38266
561,422,101,421,3211,1839,0,2586,45906,39918
396,487,62,499,893,998,0,2106,96041,26104
392,420,126,371,2350,5525,0,2221,38917,27497
647,59,116,391,4363,2307,0,1833,45165,29247
571,633,153,316,7464,4164,0,1303,25767,22700
975,487,88,446,1435,2393,0,613,83731,14891
993,487,84,454,1597,1889,0,605,85527,16699
515,422,116,390,3823,2847,0,2115,39679,34061
672,420,78,466,1141,1862,0,3416,58817,46112
601,59,117,388,4848,1938,0,1388,44667,29023
611,59,117,388,5010,1776,0,1579,44667,28832
15,420,86,450,1393,2262,0,2979,55161,42885
508,487,86,449,1479,2176,0,559,84586,15431
749,59,125,371,5496,2254,0,1311,41535,25789
547,487,82,456,1263,2058,0,607,86352,16781
565,487,93,434,1441,2837,0,624,81468,11869
282,487,51,518,495,780,0,2705,101418,29780
107,422,93,434,1992,2286,0,3094,48808,42059
89,487,90,440,1892,2113,0,565,82776,13239
701,59,124,372,5351,2275,0,1418,41806,25782
549,59,99,422,1693,3158,0,1731,51706,35394
737,59,120,380,5191,1949,0,1516,43306,27188
828,487,65,489,781,1299,0,1024,94318,23974
1017,487,89,441,1828,2088,0,335,83182,13503
675,422,111,397,3321,2784,0,2451,41184,34971
721,80,128,363,4688,3440,0,1717,32833,31153
748,59,119,381,5093,1928,0,1539,43582,27269
992,487,78,462,1502,1501,0,478,88099,17914
234,487,76,466,1083,1767,0,1154,89025,18166
659,59,116,386,4511,2159,0,1569,44625,28111
738,59,126,366,5318,2557,0,1379,40875,24541
1519,59,89,440,1848,2068,0,2418,55749,38413
38,487,76,466,1280,1570,0,1131,89025,18189
609,633,142,333,6806,3205,0,1467,28678,25133
860,487,79,459,1416,1665,0,482,87597,17032
1240,422,129,359,2878,5378,0,2761,34111,27389
530,422,132,353,3099,5547,0,2830,33046,26252
493,59,130,357,5068,3317,0,1374,39340,22832
671,59,121,375,5211,2049,0,1470,42625,26030
679,633,151,314,7098,4227,0,1335,25648,22158
743,633,187,242,6844,10547,0,1105,15676,12380
756,487,58,500,690,963,0,1454,97594,25702
536,422,111,394,3507,2598,0,2257,40728,34436
383,487,64,488,579,1437,0,2021,94636,22171
381,487,64,488,579,1437,0,2021,94636,22171
372,487,64,488,579,1437,0,2021,94636,22171
368,487,64,488,579,1437,0,2021,94636,22171
362,487,64,488,579,1437,0,2021,94636,22171
360,487,64,488,579,1437,0,2021,94636,22171
357,487,64,488,579,1437,0,2021,94636,22171
354,487,64,488,579,1437,0,2021,94636,22171
353,487,64,488,579,1437,0,2021,94636,22171
350,487,64,488,579,1437,0,2021,94636,22171
346,487,64,488,579,1437,0,2021,94636,22171
343,487,64,488,579,1437,0,2021,94636,22171
340,487,64,488,579,1437,0,2021,94636,22171
337,487,64,488,579,1437,0,2021,94636,22171
335,487,64,488,579,1437,0,2021,94636,22171
332,487,64,488,579,1437,0,2021,94636,22171
326,487,64,488,579,1437,0,2021,94636,22171
418,80,129,358,2817,5439,0,2662,31962,29279
71,487,66,484,644,1501,0,1060,93666,22160
752,59,122,372,5419,1962,0,1371,42154,25481
529,422,111,393,3531,2574,0,2014,40578,34436
753,422,117,381,3984,2802,0,1604,38262,32524
626,420,71,473,1292,1193,0,2429,60952,48247
663,420,62,491,1023,868,0,2913,65281,52101
591,59,124,367,5446,2180,0,1348,41321,24492
1420,59,134,347,3231,5680,0,1509,37761,20761
1414,487,58,498,554,1099,0,1097,97473,25183
1022,487,83,448,1052,2351,0,895,85673,13560
660,422,124,366,4291,3335,0,1405,35515,29875
719,420,69,476,1162,1184,0,2469,61735,48846
132,487,62,490,857,1034,0,696,95501,23608
943,59,117,380,2597,4189,0,1469,43831,26710
693,633,201,211,9487,10613,0,735,12285,9135
1186,487,80,453,1232,1928,0,623,86986,14769
1397,487,89,435,1645,2271,0,298,82999,11098
341,487,62,489,610,1281,0,1847,95446,22023
202,487,47,519,681,400,0,2392,102991,29038
875,59,97,419,1609,3047,0,3025,51691,32855
822,487,69,474,887,1459,0,1064,92032,19005
2168,487,69,474,790,1556,0,735,92032,19334
1424,487,74,464,1104,1597,0,817,89692,16907
495,422,112,388,3774,2442,0,1914,39746,33418
665,422,112,388,3674,2542,0,1627,39746,33705
948,420,133,346,2889,5889,0,1487,35232,22966
378,487,78,456,731,2272,0,613,87856,15271
191,487,55,502,640,845,0,1402,98850,25499
86,487,62,488,1005,886,0,970,95392,22466
1239,59,95,422,3040,1425,0,1975,52410,34446
770,59,117,378,5014,1772,0,1529,43632,26092
741,769,174,263,7744,7307,0,1078,17167,16208
760,633,141,329,6558,3312,0,1382,28228,24346
561,633,144,323,6849,3447,0,1268,27253,23482
1595,487,63,485,731,1222,0,887,94854,21629
1124,487,37,537,265,401,0,1834,108114,33968
1252,487,39,533,514,227,0,2920,107046,31812
1724,487,67,477,910,1301,0,1831,92934,18761
550,420,102,407,1731,3420,0,2340,46759,33522
706,149,141,329,5414,4456,0,1601,27238,25117
74,487,83,445,1684,1719,0,463,85574,12753
640,59,133,345,5316,3462,0,1215,37774,20351
670,59,125,361,5362,2388,0,1081,40590,23309
763,656,192,226,8929,9407,0,866,13185,11374
515,633,152,306,7469,4007,0,1249,24625,20791
1385,487,77,456,959,1967,0,715,88237,14788
537,487,74,462,733,1968,0,700,89611,16180
1023,487,72,466,846,1710,0,1081,90537,16727
706,269,126,358,5130,2745,0,1907,32186,29810
687,59,124,362,5455,2171,0,1229,40861,23251
721,769,184,241,10395,6441,0,778,14412,13730
2028,487,64,481,645,1371,0,481,94272,20687
1010,487,72,465,1290,1266,0,556,90496,16828
557,487,71,467,824,1661,0,1403,90961,16447
682,420,62,485,696,1195,0,3653,64264,49453
364,422,125,359,2888,4862,0,2176,34491,27594
195,422,116,377,2639,4031,0,2800,37794,30282
60,420,100,409,1531,3419,0,3207,47316,32913
628,59,109,391,2483,3403,0,2862,46397,26986
571,656,146,316,6989,3596,0,1347,25382,23041
733,487,75,458,1157,1618,0,1325,89076,14252
1016,487,76,456,1337,1513,0,555,88620,14565
306,422,114,380,2209,4232,0,3263,38410,30337
138,487,60,488,1002,768,0,516,96156,22156
107,633,114,380,3933,2508,0,2053,37354,32603
617,59,111,386,4604,1501,0,1570,45520,27215
742,59,122,364,5275,2106,0,1283,41406,23377
322,59,112,384,2229,3987,0,2262,45136,26138
21,487,56,496,726,814,0,1084,98120,23556
18,59,112,384,2295,3921,0,2023,45136,26377
675,633,159,289,7230,5331,0,1210,22218,18188
539,633,159,289,6965,5596,0,1250,22218,18148
523,633,159,289,6965,5596,0,1250,22218,18148
1862,487,77,453,1131,1795,0,617,88132,13629
979,487,72,463,1255,1301,0,832,90417,15704
991,487,61,485,561,1269,0,1334,95620,20416
1786,487,68,471,886,1392,0,663,92281,17741
1331,487,44,519,456,490,0,2022,104137,28262
299,487,65,477,813,1267,0,1054,93700,18772
238,487,70,467,948,1467,0,702,91345,16764
425,149,112,383,2717,3499,0,1866,36901,34386
510,59,114,379,2288,4153,0,1195,44277,26159
818,422,122,362,3043,4338,0,2572,35181,27588
747,422,108,390,3251,2527,0,2326,40431,33098
418,769,69,468,905,1441,0,3455,54547,51276
763,149,139,328,5702,3889,0,1390,27173,25065
104,633,146,314,7085,3500,0,1334,26013,21794
710,59,105,396,4417,1043,0,1512,47655,29043
1240,633,107,391,2692,2979,0,2041,39585,34619
668,633,146,313,7017,3568,0,1517,25896,21415
1155,487,35,535,250,345,0,2005,108731,32109
477,741,95,415,1888,2577,0,2118,42849,40938
763,269,168,269,7599,6429,0,1240,18376,16430
736,59,109,387,4616,1270,0,1540,45991,27160
721,741,158,288,7206,5197,0,1375,20593,19360
536,633,152,300,6988,4488,0,1158,23950,19742
840,487,60,484,700,1070,0,878,95958,20050
804,422,147,310,4845,5886,0,1484,26574,19837
1127,422,119,366,3444,3577,0,2057,36010,28728
592,420,60,484,875,895,0,3182,64406,49298
549,420,116,372,2326,4344,0,1155,40494,27357
415,487,71,462,803,1682,0,974,90766,14751
220,487,55,494,528,957,0,1030,98398,22343
571,149,152,300,7197,4279,0,1110,22834,20906
771,59,117,370,4916,1870,0,1226,42876,24163
753,633,156,291,7866,4224,0,1206,22665,18324
609,656,137,329,6401,2915,0,1485,27598,24873
529,633,140,323,6890,2840,0,1348,27561,23094
936,487,70,463,1255,1160,0,533,91191,15229
721,477,82,439,1982,1339,0,2161,47961,46019
635,422,117,369,4001,2785,0,1517,36612,29767
812,422,111,381,2800,3305,0,2363,38856,31171
292,487,52,499,453,873,0,1221,99831,23199
571,269,148,307,7129,3749,0,1288,23871,21812
198,487,65,473,881,1199,0,884,93526,17218
309,59,158,287,4569,7834,0,567,29379,11095
919,59,61,481,695,1135,0,2623,66530,46287
173,59,113,377,2073,4255,0,1609,44274,24993
679,656,144,314,6612,3684,0,1399,25221,22521
743,656,181,240,6595,9695,0,1159,15009,12512
660,633,152,298,7629,3847,0,1354,23733,19166
490,487,73,456,876,1752,0,428,89781,13531
1393,487,63,476,657,1296,0,1256,94431,17363
813,487,48,506,345,783,0,1816,101781,24168
1519,420,91,420,1542,2553,0,2251,50131,35608
481,59,132,338,2818,5828,0,1396,37417,18140
1263,487,30,541,130,305,0,1601,111120,33349
418,741,71,459,846,1639,0,3702,52447,48962
425,80,137,327,3267,6049,0,2494,26875,23932
610,59,119,363,5011,2010,0,1369,41881,22453
665,633,147,306,7165,3566,0,1361,25020,20284
572,633,141,318,6654,3216,0,1337,26886,22180
495,633,143,314,7135,3018,0,1312,26256,21573
940,487,65,470,946,1134,0,635,93406,16174
612,487,51,498,469,806,0,1732,100168,21853
1325,487,48,504,584,544,0,1967,101668,23121
558,422,155,290,3462,8473,0,941,23796,17168
418,477,105,390,1549,3911,0,2834,37834,35187
763,80,110,380,3717,2278,0,1831,36234,33945
941,59,90,420,1656,2349,0,1790,53106,33094
691,59,105,390,4365,1095,0,1685,47046,27124
755,59,131,338,4784,3731,0,1410,37608,17935
147,59,106,388,1818,3747,0,1514,46658,26906
693,656,194,211,8984,9737,0,776,11837,9542
632,633,181,237,8243,8047,0,956,15730,11280
