src,dst,triangle,2-star,4-clique,4-chordal-cycle,4-tailed-triangle,4-cycle,3-star,4-path
100,119,56,93,777,763,0,110,2122,2046
99,119,91,23,1963,2132,0,4,127,122
104,90,81,43,1593,1647,0,24,471,408
88,315,34,137,368,193,0,136,4696,4484
105,86,80,45,1562,1598,0,43,496,451
186,315,35,134,378,217,0,158,4503,4250
428,116,40,124,674,106,0,103,3807,3716
105,119,92,20,1925,2261,0,10,99,81
104,116,86,32,1763,1892,0,17,265,214
858,96,11,182,18,37,0,160,10306,6005
173,86,68,68,1533,745,0,50,1138,1090
181,135,12,179,63,3,0,184,9813,5934
173,119,83,37,1893,1510,0,26,336,304
428,86,38,127,622,81,0,110,3989,3902
104,86,77,49,1544,1382,0,49,596,531
154,315,32,138,351,145,0,162,4792,4499
665,135,7,188,11,10,0,110,10678,6790
428,119,40,122,673,107,0,91,3676,3614
114,117,83,36,1715,1688,0,20,307,303
112,349,8,186,0,28,0,250,8557,8398
112,117,58,86,783,870,0,101,1807,1747
104,119,88,26,1824,2004,0,11,172,142
100,349,8,186,0,28,0,250,8557,8398
100,117,58,86,783,870,0,101,1807,1747
99,117,84,34,1851,1635,0,15,273,273
164,96,24,154,214,62,0,311,8061,3409
88,90,82,38,1680,1641,0,10,391,302
19,315,32,138,197,299,0,253,4792,4408
858,135,5,191,6,4,0,153,11005,6987
105,117,86,29,1812,1843,0,18,198,190
186,90,67,67,1600,611,0,77,1145,989
88,116,83,35,1761,1642,0,22,331,242
173,117,74,52,1786,915,0,7,654,665
186,116,76,48,1793,1057,0,17,601,510
114,112,56,88,777,763,0,102,1892,1834
114,100,56,88,777,763,0,102,1892,1834
100,99,54,92,747,684,0,122,2070,1994
112,99,54,92,747,684,0,122,2070,1994
114,99,83,34,1746,1657,0,18,272,271
88,86,79,42,1634,1447,0,27,456,378
428,117,39,121,659,82,0,100,3606,3554
105,114,81,37,1601,1639,0,21,324,321
104,117,83,33,1706,1697,0,19,262,247
105,99,83,33,1738,1665,0,20,256,252
154,90,71,57,1680,805,0,46,856,694
88,119,86,27,1823,1832,0,5,199,147
186,86,65,69,1518,562,0,56,1198,1092
19,90,37,125,491,175,0,117,3916,3717
186,119,78,42,1846,1157,0,23,456,382
154,116,71,56,1718,767,0,19,820,701
173,114,68,62,1562,716,0,39,931,921
173,112,43,112,660,243,0,176,3081,2959
173,100,43,112,660,243,0,176,3081,2959
173,99,72,54,1700,856,0,31,703,697
184,64,1,196,0,0,0,225,10530,8355
19,116,33,132,507,21,0,108,4354,4184
428,114,40,117,646,134,0,132,3366,3288
173,105,76,45,1729,1121,0,57,484,449
104,112,57,83,780,816,0,87,1683,1633
104,114,84,29,1699,1787,0,11,198,197
104,100,57,83,780,816,0,87,1683,1633
428,99,41,115,658,162,0,95,3251,3209
104,99,85,27,1757,1813,0,13,171,167
154,86,67,63,1582,629,0,25,1017,911
154,119,75,46,1808,967,0,7,555,473
428,105,39,118,667,74,0,83,3423,3397
104,105,83,30,1650,1753,0,20,211,204
118,90,76,44,1527,1323,0,24,562,360
88,117,80,36,1718,1442,0,19,322,289
19,119,35,126,532,63,0,75,3955,3845
428,173,39,117,667,74,0,131,3364,3291
145,315,31,133,321,144,0,196,4538,4044
186,117,73,49,1760,868,0,9,596,571
118,116,79,37,1584,1497,0,19,414,233
104,173,70,55,1582,833,0,32,729,724
428,104,35,124,574,21,0,148,3782,3696
161,96,21,152,184,26,0,252,8301,2923
142,90,65,64,1535,545,0,81,1113,822
88,99,85,24,1817,1753,0,8,141,127
88,100,54,86,743,688,0,122,1815,1718
88,112,54,86,743,688,0,122,1815,1718
88,114,83,28,1683,1720,0,15,191,172
118,86,71,52,1368,1117,0,31,731,564
171,315,32,129,363,133,0,126,4306,3824
402,135,2,189,0,1,0,116,11188,6462
118,119,78,37,1544,1459,0,32,396,238
154,117,75,43,1749,1026,0,10,471,422
142,116,76,41,1767,1083,0,3,510,307
186,114,71,51,1612,873,0,31,637,607
186,112,40,113,630,150,0,208,3148,2972
186,100,40,113,630,150,0,208,3148,2972
278,99,6,181,6,9,0,184,8112,7994
186,99,71,51,1724,761,0,24,637,614
149,96,20,153,185,5,0,299,8428,2901
88,105,78,37,1598,1405,0,25,330,311
19,117,34,125,526,35,0,78,3874,3798
186,105,72,48,1691,865,0,63,561,504
857,96,12,168,23,43,0,183,9676,4169
749,96,13,166,21,57,0,160,9510,4025
145,90,67,58,1591,620,0,34,956,663
88,173,66,60,1568,577,0,37,874,859
142,86,65,62,1491,589,0,48,1030,813
186,173,77,37,1831,1095,0,10,330,326
1203,135,11,169,19,36,0,140,9506,4550
142,119,72,47,1709,847,0,37,619,425
145,116,73,45,1691,937,0,19,616,355
154,114,69,53,1601,745,0,14,696,668
154,112,41,109,647,173,0,166,2936,2784
356,112,6,179,2,13,0,316,7941,7674
154,100,41,109,647,173,0,166,2936,2784
356,100,6,179,2,13,0,316,7941,7674
154,99,74,43,1793,908,0,8,461,434
88,428,42,107,673,188,0,76,2811,2784
88,104,81,29,1644,1596,0,12,198,196
21,315,30,131,322,113,0,175,4465,3875
19,99,36,119,528,102,0,77,3501,3443
19,100,29,133,291,115,0,273,4376,4129
19,112,29,133,291,115,0,273,4376,4129
19,114,36,119,506,124,0,92,3501,3428
278,428,21,148,44,166,0,182,5406,5290
186,428,42,106,673,188,0,114,2760,2691
336,135,4,182,1,5,0,129,10690,5652
346,135,5,180,9,1,0,73,10510,5527
118,117,76,38,1531,1319,0,20,391,292
154,105,69,52,1642,704,0,49,666,611
186,104,68,54,1562,716,0,35,706,690
171,90,71,48,1681,804,0,38,721,369
145,86,62,66,1418,473,0,72,1177,896
19,105,32,126,478,18,0,144,3922,3809
154,173,74,41,1784,917,0,12,412,396
174,135,10,169,45,0,0,169,9606,4421
371,135,10,169,7,38,0,100,9606,4490
145,119,72,45,1709,847,0,36,594,360
171,116,73,43,1768,860,0,13,597,293
354,96,12,165,21,45,0,190,9586,3754
158,90,64,61,1477,539,0,88,1082,660
192,90,64,61,1477,539,0,88,1082,660
19,173,36,117,535,95,0,69,3376,3341
154,428,40,108,663,117,0,90,2871,2817
142,117,73,42,1699,929,0,14,484,363
158,116,72,44,1665,891,0,14,631,301
192,116,72,44,1665,891,0,14,631,301
118,114,78,32,1439,1564,0,24,276,196
154,104,71,46,1638,847,0,8,515,512
118,99,73,42,1466,1162,0,35,456,370
859,96,7,174,12,9,0,132,10398,4521
171,86,67,54,1574,637,0,28,846,557
91,64,1,186,0,0,0,83,9925,7197
21,90,67,54,1529,682,0,53,898,480
19,104,33,122,498,30,0,90,3669,3622
182,135,6,175,8,7,0,330,10221,4674
171,119,75,37,1812,963,0,5,456,205
118,105,76,35,1519,1331,0,26,319,250
196,96,22,143,122,109,0,264,8011,1878
178,90,70,47,1491,924,0,52,739,290
186,88,66,55,1589,556,0,36,729,720
158,86,60,67,1374,396,0,67,1245,899
192,86,60,67,1374,396,0,67,1245,899
21,116,65,57,1561,519,0,27,966,603
203,315,29,128,303,103,0,160,4356,3612
158,119,75,36,1735,1040,0,29,450,151
192,119,75,36,1735,1040,0,29,450,151
118,173,62,62,1400,491,0,53,955,883
145,117,72,42,1694,862,0,8,501,352
178,116,67,52,1546,665,0,21,846,459
142,114,66,54,1505,640,0,42,751,638
142,112,42,102,638,223,0,175,2599,2377
142,100,42,102,638,223,0,175,2599,2377
142,99,68,50,1640,638,0,41,649,535
483,96,7,172,12,9,0,524,10335,3847
204,96,11,164,34,21,0,451,9667,3248
143,90,65,56,1542,538,0,16,981,543
296,64,1,184,0,0,0,226,9816,6794
21,86,65,56,1451,629,0,24,925,591
143,116,68,49,1618,660,0,7,786,383
142,105,69,47,1572,774,0,71,571,439
118,104,72,41,1366,1190,0,37,420,363
102,315,31,123,313,152,0,160,4063,3280
123,96,8,169,3,25,0,762,10136,3298
124,96,8,169,3,25,0,762,10136,3298
125,96,8,169,3,25,0,762,10136,3298
126,96,8,169,3,25,0,762,10136,3298
127,96,8,169,3,25,0,762,10136,3298
128,96,8,169,3,25,0,762,10136,3298
129,96,8,169,3,25,0,762,10136,3298
130,96,8,169,3,25,0,762,10136,3298
131,96,8,169,3,25,0,762,10136,3298
132,96,8,169,3,25,0,762,10136,3298
133,96,8,169,3,25,0,762,10136,3298
134,96,8,169,3,25,0,762,10136,3298
137,96,8,169,3,25,0,762,10136,3298
138,96,8,169,3,25,0,762,10136,3298
140,96,8,169,3,25,0,762,10136,3298
141,96,8,169,3,25,0,762,10136,3298
154,88,71,43,1675,810,0,6,443,454
178,86,63,59,1435,518,0,23,1023,665
84,96,8,169,3,25,0,762,10136,3298
21,119,68,49,1615,663,0,6,732,438
19,88,34,117,526,35,0,90,3366,3330
154,186,73,38,1762,866,0,17,343,343
142,173,76,32,1754,1096,0,11,276,209
178,119,66,52,1523,622,0,14,819,493
171,117,72,40,1751,805,0,6,480,294
145,114,64,56,1454,562,0,46,820,674
145,99,67,50,1611,600,0,42,664,519
330,96,1,182,0,0,0,58,11326,5087
198,96,19,146,118,53,0,178,8392,2015
144,90,63,58,1487,466,0,48,1068,537
143,86,61,62,1434,396,0,30,1126,735
260,64,3,178,0,3,0,42,9353,6358
19,278,15,154,11,94,0,230,5853,5698
19,186,37,110,536,130,0,75,2971,2949
168,315,26,131,275,50,0,195,4605,3715
159,315,27,129,298,53,0,205,4476,3575
143,119,68,47,1612,666,0,9,711,361
158,117,71,41,1651,834,0,18,510,292
192,117,71,41,1651,834,0,18,510,292
144,116,68,47,1577,701,0,19,769,293
145,105,69,45,1647,699,0,28,540,422
142,104,66,51,1498,647,0,46,655,574
669,96,7,169,3,18,0,80,10248,3868
993,96,6,171,5,10,0,127,10417,3991
676,96,7,169,3,18,0,80,10248,3868
203,90,60,63,1422,348,0,78,1233,642
79,135,4,175,0,6,0,72,10431,4722
180,64,1,181,0,0,0,299,9660,6331
187,64,1,181,0,0,0,299,9660,6331
194,64,1,181,0,0,0,299,9660,6331
145,173,72,38,1721,835,0,15,391,297
801,135,3,176,0,3,0,68,10572,4760
203,116,67,48,1570,641,0,15,808,305
171,114,70,42,1615,800,0,6,501,354
171,112,38,106,620,83,0,177,2837,2551
171,100,38,106,620,83,0,177,2837,2551
171,99,71,40,1730,755,0,11,461,308
102,90,62,58,967,924,0,37,1101,515
199,90,59,64,1319,392,0,56,1281,679
118,88,72,38,1394,1162,0,29,351,323
144,86,59,64,1362,349,0,58,1217,741
197,64,1,180,0,0,0,293,9610,6207
42,64,4,174,0,6,0,33,9082,5936
22,135,8,166,8,20,0,98,9722,3875
21,117,64,54,1542,474,0,17,823,591
154,19,35,112,530,65,0,90,3080,3046
145,428,41,99,668,152,0,76,2443,2332
884,135,3,175,0,3,0,68,10539,4618
330,135,2,177,0,1,0,73,10714,4789
144,119,67,47,1572,639,0,28,739,314
118,186,66,49,1438,707,0,42,582,552
178,117,63,55,1474,479,0,33,861,591
199,116,63,55,1443,510,0,33,1001,451
158,114,65,51,1449,631,0,55,715,505
192,114,65,51,1449,631,0,55,715,505
158,112,37,107,587,79,0,236,2899,2536
192,112,37,107,587,79,0,236,2899,2536
171,105,70,41,1654,761,0,51,472,297
145,104,64,53,1449,567,0,43,718,617
102,116,64,53,1061,955,0,43,948,387
158,100,37,107,587,79,0,236,2899,2536
192,100,37,107,587,79,0,236,2899,2536
158,99,66,49,1556,589,0,44,666,466
192,99,66,49,1556,589,0,44,666,466
203,86,62,57,1397,494,0,51,1024,521
171,173,73,34,1781,847,0,12,336,213
203,119,67,46,1613,598,0,32,731,272
143,117,66,48,1565,580,0,18,696,414
158,105,69,42,1586,760,0,79,501,281
192,105,69,42,1586,760,0,79,501,281
429,96,7,166,13,8,0,617,10170,2908
159,90,59,62,1348,363,0,72,1254,565
168,90,57,66,1281,315,0,24,1380,741
172,90,60,60,1398,372,0,83,1194,493
183,90,62,56,1446,445,0,45,1080,415
142,88,63,54,1492,461,0,42,718,671
102,86,64,52,1033,983,0,24,906,396
199,86,58,64,1272,381,0,27,1248,741
21,99,70,40,1647,768,0,1,480,299
21,100,37,106,611,55,0,178,2856,2531
21,112,37,106,611,55,0,178,2856,2531
21,114,62,56,1417,474,0,21,856,663
192,173,73,33,1695,933,0,18,328,182
171,428,39,101,662,79,0,79,2556,2415
158,173,73,33,1695,933,0,18,328,182
157,315,32,115,343,153,0,124,3711,2720
142,186,72,35,1725,831,0,12,301,282
225,135,4,171,3,3,0,131,10305,4099
199,119,64,51,1435,581,0,19,865,391
118,154,58,63,1326,327,0,63,963,927
159,116,63,53,1487,466,0,25,982,371
168,116,56,67,1265,275,0,33,1395,783
172,116,65,49,1519,561,0,12,882,282
183,116,66,47,1512,633,0,7,835,239
178,114,62,55,1378,513,0,25,839,621
178,112,35,109,570,25,0,199,3026,2661
171,104,69,41,1593,753,0,14,456,350
102,119,66,47,1109,1036,0,13,769,299
178,100,35,109,570,25,0,199,3026,2661
178,99,65,49,1524,556,0,21,686,469
21,105,63,53,1460,493,0,47,766,565
20,90,58,63,1298,355,0,75,1303,575
192,428,38,102,630,73,0,124,2614,2413
184,315,34,110,211,350,0,231,3454,2310
179,315,24,130,243,33,0,218,4644,3523
158,428,38,102,630,73,0,124,2614,2413
144,117,65,48,1532,548,0,31,721,376
143,114,62,54,1411,480,0,24,823,584
178,105,59,60,1360,351,0,81,970,719
158,104,64,50,1422,594,0,57,664,504
192,104,64,50,1422,594,0,57,664,504
143,99,67,44,1604,607,0,15,583,348
353,96,8,162,14,14,0,60,9961,3020
166,90,58,62,1311,342,0,13,1291,587
175,90,59,60,1368,343,0,83,1231,456
207,90,58,62,1349,304,0,79,1291,521
145,88,63,52,1487,466,0,38,675,613
159,86,59,60,1323,388,0,54,1159,557
168,86,58,62,1186,467,0,33,1219,639
172,86,60,58,1381,389,0,44,1101,508
183,86,57,64,1320,276,0,18,1281,717
21,173,67,44,1590,621,0,7,543,396
20,116,61,56,1372,458,0,9,1080,451
178,173,65,47,1521,559,0,25,619,437
169,315,31,115,338,127,0,156,3755,2644
145,186,73,31,1727,901,0,14,245,206
142,154,70,37,1676,739,0,25,330,311
159,119,61,55,1437,393,0,41,1001,443
168,119,59,59,1297,414,0,9,1113,589
172,119,69,39,1584,762,0,28,633,80
183,119,67,43,1555,656,0,10,713,180
203,117,70,37,1641,774,0,2,506,158
166,116,61,55,1370,460,0,7,1071,407
175,116,64,49,1489,527,0,12,918,246
207,116,62,53,1469,422,0,6,1018,354
143,105,66,45,1563,582,0,10,594,386
427,96,17,143,80,56,0,150,8581,1422
911,96,2,173,1,0,0,136,10936,3806
146,90,59,59,1384,327,0,69,1221,421
62,96,12,153,20,46,0,106,9316,2206
21,428,38,101,631,72,0,99,2572,2379
21,104,62,53,1401,490,0,18,748,612
20,86,57,63,1240,356,0,37,1267,649
142,19,34,109,509,52,0,80,2922,2884
143,173,67,42,1589,622,0,12,520,329
199,117,62,52,1429,462,0,13,846,467
146,116,62,52,1472,419,0,8,1011,307
144,114,60,56,1338,432,0,31,900,609
178,104,61,54,1364,466,0,28,783,620
102,117,60,56,1012,758,0,42,952,546
144,99,65,46,1541,539,0,30,650,355
148,96,13,150,71,7,0,175,9150,1850
933,96,4,168,5,1,0,47,10572,3409
555,96,12,152,18,48,0,181,9300,1995
157,90,53,70,1170,208,0,91,1590,734
190,90,56,64,1209,331,0,51,1392,573
171,88,69,38,1645,701,0,8,378,317
166,86,61,54,1296,534,0,12,1026,393
175,86,59,58,1351,360,0,44,1136,473
207,86,57,62,1322,274,0,46,1254,591
20,119,61,54,1348,482,0,42,991,398
171,186,73,29,1778,850,0,11,226,169
145,154,69,37,1647,699,0,21,336,309
143,428,40,95,668,112,0,42,2299,2124
166,119,57,61,1309,287,0,22,1206,602
175,119,67,41,1549,662,0,28,706,86
207,119,63,49,1492,461,0,29,882,265
157,116,62,51,1355,536,0,30,1005,240
190,116,55,65,1233,252,0,27,1404,649
203,114,59,57,1342,369,0,41,940,615
203,112,42,91,635,226,0,167,2181,1747
144,105,64,47,1522,494,0,31,661,389
143,104,65,45,1450,630,0,19,574,397
203,100,42,91,635,226,0,167,2181,1747
203,99,65,45,1546,534,0,29,640,321
179,90,58,59,1289,364,0,79,1261,371
184,90,33,109,485,43,0,77,3336,2473
158,88,63,49,1461,492,0,50,618,508
192,88,63,49,1461,492,0,50,618,508
146,86,58,59,1337,316,0,46,1183,482
298,64,2,171,0,1,0,59,9117,5359
145,19,34,107,484,77,0,103,2821,2747
326,349,1,172,0,0,0,54,7535,7117
348,315,6,162,1,14,0,102,7056,5883
192,186,75,24,1724,1051,0,7,168,101
163,315,16,142,53,67,0,264,5546,4201
158,186,75,24,1724,1051,0,7,168,101
144,173,67,40,1578,633,0,12,501,267
480,135,12,150,57,9,0,66,8914,2195
1139,135,5,164,0,10,0,150,10006,3210
1140,135,5,164,0,10,0,150,10006,3210
146,119,63,48,1488,465,0,33,876,219
142,118,59,56,1349,362,0,44,757,739
159,117,65,44,1527,553,0,9,687,250
168,117,54,66,1219,212,0,26,1281,838
172,117,67,40,1569,642,0,6,605,169
183,117,66,42,1507,638,0,6,645,210
179,116,61,52,1378,452,0,18,1050,258
184,116,38,98,556,147,0,53,2752,1948
199,114,68,38,1471,807,0,11,511,181
199,112,38,98,623,80,0,177,2521,2055
203,105,68,38,1554,724,0,65,486,152
102,112,47,80,553,528,0,166,1729,1265
102,114,67,40,1125,1086,0,11,549,220
102,100,47,80,553,528,0,166,1729,1265
199,100,38,98,623,80,0,177,2521,2055
102,99,66,42,1098,1047,0,6,589,266
199,99,61,52,1402,428,0,11,819,496
746,96,6,162,6,9,0,89,10201,2751
169,90,54,66,1116,315,0,61,1497,587
206,90,53,68,1188,190,0,81,1563,634
157,86,51,72,1128,147,0,70,1621,865
190,86,55,64,1182,303,0,27,1353,636
21,88,67,40,1587,624,0,8,429,343
203,173,72,29,1669,887,0,3,328,75
171,154,73,27,1790,838,0,13,189,149
144,428,36,101,600,30,0,81,2610,2359
157,119,61,51,1370,460,0,44,967,264
190,119,58,57,1285,368,0,8,1126,462
169,116,56,61,1187,353,0,32,1320,478
206,116,55,63,1246,239,0,20,1381,552
199,105,61,51,1348,482,0,58,781,436
144,104,62,49,1375,516,0,28,686,462
102,105,60,53,940,830,0,53,832,493
747,96,5,163,2,8,0,68,10343,2792
178,88,62,49,1397,494,0,15,632,529
179,86,55,63,1234,251,0,52,1341,560
184,86,30,113,426,9,0,117,3516,2695
58,96,6,161,5,10,0,156,10182,2542
21,186,68,37,1609,669,0,9,366,291
20,117,58,57,1326,327,0,10,1024,562
171,19,34,105,526,35,0,73,2724,2663
203,428,36,100,601,29,0,122,2571,2257
202,315,28,116,316,62,0,115,3931,2624
178,186,65,42,1516,564,0,25,469,367
199,173,65,42,1456,624,0,18,564,279
158,154,70,32,1619,796,0,23,265,208
192,154,70,32,1619,796,0,23,265,208
806,135,8,156,4,24,0,29,9487,2574
179,119,60,52,1379,391,0,33,1011,282
184,119,37,98,563,103,0,67,2713,1973
145,118,60,52,1386,384,0,25,654,647
166,117,56,60,1302,238,0,26,1126,618
175,117,66,40,1539,606,0,6,636,138
207,117,62,48,1482,409,0,2,808,318
159,114,60,52,1369,401,0,48,846,432
168,114,56,60,1209,331,0,19,1066,685
172,114,58,56,1291,362,0,58,952,530
183,114,58,56,1276,377,0,28,952,560
159,112,37,98,611,55,0,199,2548,2006
172,112,34,104,539,22,0,243,2848,2265
183,112,38,96,585,118,0,176,2452,1932
203,104,60,52,1343,427,0,46,771,509
102,173,48,76,891,237,0,43,1550,1257
159,100,37,98,611,55,0,199,2548,2006
172,100,34,104,539,22,0,243,2848,2265
183,100,38,96,585,118,0,176,2452,1932
159,99,63,46,1460,493,0,29,702,304
168,99,61,50,1342,488,0,8,796,421
172,99,65,42,1498,582,0,31,616,214
183,99,62,48,1449,442,0,13,748,367
152,96,12,148,48,18,0,210,9246,1422
209,90,45,82,774,216,0,64,2124,1133
143,88,61,50,1427,403,0,24,664,537
206,86,51,70,1109,166,0,48,1590,777
158,19,32,108,476,20,0,136,2887,2755
192,19,32,108,476,20,0,136,2887,2755
748,315,13,145,24,54,0,165,5834,4441
199,428,37,97,606,60,0,121,2436,2099
143,186,68,35,1597,681,0,11,345,239
746,135,3,165,0,3,0,99,10264,3167
169,119,57,57,1229,367,0,12,1164,420
206,119,57,57,1289,307,0,40,1164,392
146,117,65,41,1523,557,0,2,672,146
209,116,49,73,862,314,0,36,1758,834
159,105,60,51,1380,390,0,79,807,389
168,105,55,61,1230,255,0,17,1082,731
172,105,64,43,1481,535,0,82,623,198
183,105,62,47,1454,437,0,56,711,314
199,104,61,49,1364,466,0,17,708,451
102,428,34,103,485,76,0,149,2733,2371
102,104,63,45,1045,908,0,31,616,343
1236,96,4,163,5,1,0,191,10467,2545
332,64,5,161,3,7,0,62,8470,4348
262,64,1,169,0,0,0,21,9126,5049
21,154,71,29,1665,820,0,4,226,176
20,99,61,49,1361,469,0,33,786,357
20,100,34,103,543,18,0,202,2811,2240
20,112,34,103,543,18,0,202,2811,2240
20,114,57,57,1220,376,0,45,994,557
21,19,37,97,534,132,0,69,2334,2253
183,173,66,38,1526,619,0,14,511,178
172,173,69,32,1580,766,0,4,409,83
168,173,58,54,1272,381,0,11,871,549
159,173,64,42,1510,506,0,10,589,262
178,154,68,34,1554,724,0,15,308,238
145,142,72,26,1657,899,0,15,157,153
831,135,5,160,0,10,0,29,9920,2771
835,135,5,160,0,10,0,29,9920,2771
171,118,59,52,1364,347,0,55,659,612
157,117,59,52,1331,380,0,22,939,365
190,117,55,60,1234,251,0,21,1159,590
163,116,20,130,123,67,0,122,4644,3619
166,114,55,60,1235,250,0,26,1095,649
175,114,57,56,1262,334,0,59,981,500
207,114,55,60,1248,237,0,51,1095,624
175,112,34,102,539,22,0,240,2775,2136
207,112,35,100,565,30,0,202,2675,2073
175,100,34,102,539,22,0,240,2775,2136
207,100,35,100,565,30,0,202,2675,2073
166,99,59,52,1360,351,0,23,875,428
175,99,63,44,1463,490,0,31,687,228
207,99,63,44,1483,470,0,24,687,235
144,88,60,50,1386,384,0,31,681,513
209,86,44,82,751,195,0,78,2081,1162
20,105,56,58,1252,288,0,88,1008,557
172,428,37,95,620,46,0,102,2365,1998
168,428,35,99,577,18,0,99,2557,2195
159,428,38,93,632,71,0,98,2272,1908
144,186,67,35,1542,669,0,17,361,217
143,154,71,27,1660,825,0,8,211,132
143,356,6,157,0,15,0,126,6126,5994
188,135,2,165,1,0,0,292,10384,2854
209,119,48,73,837,291,0,64,1716,848
158,118,59,51,1312,399,0,73,637,565
192,118,59,51,1312,399,0,73,637,565
179,117,61,47,1394,436,0,3,835,243
184,117,35,99,526,69,0,35,2707,2109
146,114,57,55,1278,318,0,39,969,477
146,112,35,99,565,30,0,190,2641,2020
166,105,58,53,1275,378,0,12,886,480
175,105,63,43,1451,502,0,82,651,170
207,105,59,51,1385,326,0,77,835,363
159,104,59,51,1328,383,0,45,781,449
168,104,57,55,1232,364,0,16,885,584
172,104,58,53,1291,362,0,60,832,486
183,104,58,53,1307,346,0,34,832,512
146,100,35,99,565,30,0,190,2641,2020
146,99,62,45,1475,416,0,24,724,242
189,90,50,69,1038,187,0,53,1708,585
202,90,48,73,945,183,0,91,1848,689
203,88,58,53,1368,285,0,36,766,576
348,86,2,165,0,1,0,87,7186,6257
20,173,62,45,1367,524,0,8,666,316
143,19,32,105,464,32,0,101,2746,2613
665,315,16,136,34,86,0,151,5285,3744
203,186,67,34,1598,613,0,3,353,205
175,173,67,34,1545,666,0,4,468,89
207,173,65,38,1517,563,0,0,538,165
169,349,4,160,0,6,0,107,6644,5969
166,173,60,48,1323,447,0,14,748,366
171,142,71,26,1707,778,0,14,160,151
447,135,5,158,2,8,0,54,9883,2466
163,119,20,128,141,49,0,62,4473,3593
169,117,51,66,1114,161,0,42,1380,723
206,117,55,58,1252,233,0,18,1136,499
189,116,54,60,1167,264,0,18,1399,353
202,116,52,64,1065,261,0,25,1521,470
157,114,55,58,1188,297,0,63,1068,522
190,114,55,58,1203,282,0,23,1068,562
157,112,38,92,598,105,0,209,2326,1651
190,112,34,100,541,20,0,204,2706,2040
146,105,60,48,1394,376,0,79,777,272
