src,dst,triangle,2-star,4-clique,4-chordal-cycle,4-tailed-triangle,4-cycle,3-star,4-path
2174,215,0,193,0,0,0,4,17772,752
3702,215,0,193,0,0,0,14,17772,742
3717,215,0,193,0,0,0,14,17772,742
3914,215,1,191,0,0,0,0,17581,564
5380,215,0,193,0,0,0,14,17772,742
5856,215,0,193,0,0,0,15,17772,741
6685,215,0,193,0,0,0,3,17772,753
420,215,0,192,0,0,0,2,17769,565
1081,215,0,192,0,0,0,2,17769,565
1720,215,0,192,0,0,0,5,17769,562
1792,215,0,192,0,0,0,4,17769,563
1985,215,1,190,0,0,0,17,17579,359
2801,215,0,192,0,0,0,0,17769,567
3425,215,0,192,0,0,0,1,17769,566
3826,215,0,192,0,0,0,13,17769,554
3844,215,0,192,0,0,0,15,17769,552
4387,215,1,190,0,0,0,3,17579,373
4476,215,0,192,0,0,0,13,17769,554
5112,215,0,192,0,0,0,1,17769,566
6082,215,0,192,0,0,0,8,17769,559
6394,215,0,192,0,0,0,3,17769,564
1672,215,1,189,0,0,0,0,17578,188
1961,215,0,191,0,0,0,2,17767,376
2588,215,0,191,0,0,0,6,17767,372
4451,215,0,191,0,0,0,0,17767,378
4648,215,1,189,0,0,0,1,17578,187
5055,215,0,191,0,0,0,2,17767,376
5472,215,0,191,0,0,0,3,17767,375
5595,215,0,191,0,0,0,2,17767,376
6149,215,0,191,0,0,0,14,17767,364
6578,215,0,191,0,0,0,0,17767,378
204,1411,5,181,0,10,0,81,8112,8097
891,215,0,190,0,0,0,3,17766,186
3777,215,0,190,0,0,0,0,17766,189
4421,215,1,188,0,0,0,0,17578,0
4620,215,0,190,0,0,0,9,17766,180
4654,215,1,188,0,0,0,0,17578,0
5460,215,0,190,0,0,0,0,17766,189
5706,215,0,190,0,0,0,0,17766,189
5774,215,0,190,0,0,0,7,17766,182
5854,215,0,190,0,0,0,10,17766,179
5896,215,0,190,0,0,0,1,17766,188
6007,215,1,188,0,0,0,0,17578,0
6132,215,0,190,0,0,0,1,17766,188
6406,215,0,190,0,0,0,0,17766,189
6699,215,0,190,0,0,0,1,17766,188
7029,215,0,190,0,0,0,0,17766,189
139,61,2,186,0,1,0,59,8620,8526
6163,215,0,189,0,0,0,0,17766,0
6345,215,0,189,0,0,0,0,17766,0
6400,215,0,189,0,0,0,0,17766,0
6440,215,0,189,0,0,0,0,17766,0
6855,215,0,189,0,0,0,0,17766,0
6859,215,0,189,0,0,0,0,17766,0
6887,215,0,189,0,0,0,0,17766,0
7106,215,0,189,0,0,0,0,17766,0
7185,215,0,189,0,0,0,0,17766,0
7330,215,0,189,0,0,0,0,17766,0
7370,215,0,189,0,0,0,0,17766,0
661,209,8,172,0,28,0,262,7710,6734
1112,663,1,185,0,0,0,28,11434,5558
286,708,1,185,0,0,0,86,9220,7714
210,209,7,173,0,21,0,264,7816,6798
341,663,0,186,0,0,0,33,11581,5591
240,299,2,182,0,1,0,53,8446,7972
1378,61,1,184,0,0,0,47,8472,8317
1105,708,0,184,0,0,0,86,9213,7537
1148,663,0,183,0,0,0,32,11473,5148
661,299,4,175,0,6,0,250,7875,7100
830,76,6,171,0,15,0,74,7645,6816
1272,61,4,175,0,6,0,53,7701,7471
210,299,3,176,0,3,0,252,7980,7168
202,209,4,174,0,6,0,72,8011,6968
154,299,2,178,0,1,0,69,8156,7528
1638,708,0,181,0,0,0,67,9030,7193
175,209,4,172,0,6,0,283,7886,6537
519,663,0,179,0,0,0,13,11343,4575
208,708,3,173,0,3,0,33,8388,6457
286,76,3,172,0,3,0,83,7839,6784
1880,76,5,168,0,10,0,51,7501,6476
635,663,1,175,0,0,0,7,11109,4109
451,708,2,171,0,1,0,17,8347,6171
175,299,1,173,0,0,0,225,7858,6795
2173,76,3,168,1,2,0,104,7597,6327
830,61,2,170,0,1,0,74,7396,6895
152,663,0,173,0,0,0,12,11178,3688
399,663,0,172,0,0,0,18,11154,3534
237,209,2,168,0,1,0,240,7756,6032
1272,204,0,172,0,0,0,89,7346,7271
284,663,1,169,0,0,0,16,10962,3218
133,663,0,171,0,0,0,48,11131,3356
830,1411,14,142,0,91,0,46,5166,4799
812,663,3,164,0,3,0,21,10611,2734
981,663,3,164,0,3,0,21,10611,2734
2104,663,0,170,0,0,0,36,11109,3220
5573,663,0,170,0,0,0,20,11109,3236
350,663,0,170,0,0,0,12,11109,3244
2116,663,0,169,0,0,0,15,11088,3093
260,663,0,169,0,0,0,39,11088,3069
240,204,1,167,0,0,0,54,6945,6862
2298,663,1,166,0,0,0,8,10902,2785
384,1411,1,166,0,0,0,22,7031,6642
368,708,2,164,0,1,0,48,8011,5307
906,139,6,156,0,15,0,54,6015,6021
1138,663,0,167,0,0,0,5,11049,2807
1144,663,3,161,0,3,0,20,10560,2300
1650,663,0,167,0,0,0,22,11049,2790
237,299,2,163,0,1,0,195,7211,5797
82,209,1,165,0,0,0,35,7654,5841
2669,708,1,164,0,0,0,89,8086,5191
2251,663,1,164,0,0,0,6,10867,2493
407,209,7,152,2,19,0,197,6661,4618
661,204,2,162,0,1,0,197,6561,6283
906,1294,8,149,0,28,0,32,5478,5516
507,708,2,161,1,0,0,50,7882,4948
210,204,2,161,0,1,0,196,6490,6194
688,663,0,164,0,0,0,37,10998,2331
1041,663,0,164,0,0,0,37,10998,2331
916,209,6,152,0,15,0,195,6724,4557
150,1378,20,124,34,156,0,150,3783,3693
1272,1378,18,127,10,143,0,102,3971,3928
2771,708,1,161,0,0,0,25,7960,4895
1071,663,0,163,0,0,0,12,10983,2208
1722,663,0,163,0,0,0,6,10983,2214
288,663,0,163,0,0,0,6,10983,2214
830,204,3,157,0,3,0,159,6194,5893
719,663,1,160,0,0,0,3,10809,1908
1869,663,2,158,0,1,0,15,10651,1737
664,209,4,154,0,6,0,158,6941,4682
906,150,10,142,7,38,0,58,4970,4983
51,708,0,162,0,0,0,47,8080,4914
2026,708,0,161,0,0,0,37,8040,4803
1619,663,0,161,0,0,0,5,10956,1919
527,663,2,157,0,1,0,13,10640,1593
88,663,1,159,0,0,0,5,10797,1759
3884,708,2,156,0,1,0,30,7687,4373
110,663,0,160,0,0,0,1,10944,1775
3101,663,0,159,0,0,0,7,10933,1621
808,209,4,151,0,6,0,57,6815,4453
1201,209,0,159,0,0,0,151,7431,4979
2261,209,2,155,0,1,0,262,7119,4554
368,76,3,153,1,2,0,81,6832,4715
830,6,8,143,4,24,0,39,5113,5001
1214,663,0,158,0,0,0,8,10923,1472
256,663,1,156,0,0,0,5,10767,1318
507,209,1,156,0,0,0,53,7231,4806
818,708,1,155,0,0,0,66,7735,4134
1028,708,0,157,0,0,0,69,7890,4287
1341,663,0,157,0,0,0,6,10914,1326
1534,663,0,157,0,0,0,8,10914,1324
539,708,0,157,0,0,0,50,7890,4306
357,663,0,157,0,0,0,4,10914,1328
321,708,0,157,0,0,0,68,7890,4288
791,209,3,151,0,3,0,170,6885,4270
2669,76,1,155,0,0,0,100,7051,4784
1289,663,0,156,0,0,0,5,10906,1179
2034,663,0,156,0,0,0,3,10906,1181
1110,299,0,156,0,0,0,128,6967,4995
1902,209,9,138,1,35,0,70,5988,3395
279,61,0,156,0,0,0,43,6631,5416
546,61,3,150,0,3,0,44,6175,4956
54,708,1,154,0,0,0,48,7701,4032
2587,708,4,147,1,5,0,17,7221,3493
1552,663,0,155,0,0,0,7,10899,1029
3044,663,1,153,0,0,0,2,10746,880
772,209,4,147,0,6,0,146,6661,3924
4579,209,9,137,1,35,0,68,5956,3292
13,1272,5,145,0,10,0,157,5190,5093
1234,663,2,150,0,1,0,3,10591,581
1759,663,0,154,0,0,0,3,10893,885
4028,663,0,154,0,0,0,0,10893,888
1201,299,0,154,0,0,0,136,6876,4769
2261,299,1,152,0,0,0,203,6724,4549
993,209,2,150,0,1,0,20,6919,4236
5586,209,1,152,0,0,0,195,7069,4212
105,76,1,152,0,0,0,123,6925,4428
5551,1294,1,151,0,0,0,37,5681,5607
2670,663,0,153,0,0,0,3,10888,737
3948,663,0,153,0,0,0,9,10888,731
4498,663,0,153,0,0,0,6,10888,734
6177,663,0,153,0,0,0,2,10888,738
6554,663,0,153,0,0,0,4,10888,736
320,1378,25,103,53,247,0,81,2643,2529
286,139,6,141,1,14,0,57,5010,4803
482,76,1,151,0,0,0,120,6885,4320
5551,1671,1,150,0,0,0,32,5599,5544
3544,1411,2,148,0,1,0,112,5931,4835
2429,663,0,152,0,0,0,4,10884,588
2738,663,0,152,0,0,0,6,10884,586
3117,663,0,152,0,0,0,1,10884,591
3429,663,0,152,0,0,0,1,10884,591
5126,663,0,152,0,0,0,3,10884,589
5940,663,0,152,0,0,0,0,10884,592
1638,204,0,152,0,0,0,38,5956,5482
830,150,2,148,0,1,0,54,5427,5397
2026,76,0,152,0,0,0,49,6996,4431
13,240,8,136,1,27,0,40,4557,4583
3617,1411,2,147,0,1,0,110,5881,4740
2322,1294,3,145,0,3,0,143,5256,5041
1719,708,0,151,0,0,0,19,7695,3611
1029,663,0,151,0,0,0,2,10881,442
1209,663,0,151,0,0,0,0,10881,444
1366,663,0,151,0,0,0,8,10881,436
1428,663,0,151,0,0,0,1,10881,443
1496,663,0,151,0,0,0,4,10881,440
2127,663,0,151,0,0,0,0,10881,444
3944,663,0,151,0,0,0,2,10881,442
4338,663,1,149,0,0,0,2,10732,292
4834,663,0,151,0,0,0,2,10881,442
5589,663,0,151,0,0,0,1,10881,443
6142,663,0,151,0,0,0,0,10881,444
6707,663,0,151,0,0,0,2,10881,442
6933,663,0,151,0,0,0,5,10881,439
477,708,1,149,0,0,0,70,7546,3410
380,663,0,151,0,0,0,1,10881,443
3544,331,0,151,0,0,0,80,6131,5114
320,906,8,135,5,23,0,90,4519,4436
2877,209,0,151,0,0,0,42,7107,4176
200,708,1,149,0,0,0,70,7546,3410
320,150,17,117,35,101,0,144,3394,3248
1101,76,0,151,0,0,0,46,6957,4322
1105,6,4,143,0,6,0,71,5197,4885
1387,708,0,150,0,0,0,25,7666,3484
5069,708,2,146,0,1,0,39,7372,3174
1672,663,1,148,0,0,0,1,10731,146
1941,663,0,150,0,0,0,0,10879,296
2037,663,0,150,0,0,0,0,10879,296
2467,663,0,150,0,0,0,0,10879,296
2692,663,0,150,0,0,0,3,10879,293
2828,663,0,150,0,0,0,4,10879,292
2904,663,0,150,0,0,0,0,10879,296
3494,663,0,150,0,0,0,4,10879,292
4126,663,0,150,0,0,0,0,10879,296
4553,663,0,150,0,0,0,2,10879,294
5272,663,0,150,0,0,0,2,10879,294
6498,663,0,150,0,0,0,3,10879,293
6506,663,0,150,0,0,0,3,10879,293
6585,663,0,150,0,0,0,0,10879,296
3617,331,0,150,0,0,0,74,6079,5022
772,299,3,144,0,3,0,123,6268,3905
2117,209,0,150,0,0,0,10,7071,4094
208,204,3,144,0,3,0,67,5401,4828
917,76,0,150,0,0,0,36,6919,4220
2173,6,6,138,2,13,0,64,4861,4528
844,663,0,149,0,0,0,0,10878,148
1558,663,0,149,0,0,0,1,10878,147
1887,663,0,149,0,0,0,1,10878,147
2018,663,0,149,0,0,0,0,10878,148
3119,663,0,149,0,0,0,1,10878,147
3187,663,0,149,0,0,0,2,10878,146
3458,663,0,149,0,0,0,0,10878,148
3913,663,0,149,0,0,0,3,10878,145
4030,663,0,149,0,0,0,1,10878,147
4131,663,0,149,0,0,0,1,10878,147
4421,663,1,147,0,0,0,0,10731,0
4654,663,1,147,0,0,0,0,10731,0
4659,663,0,149,0,0,0,0,10878,148
4741,663,0,149,0,0,0,0,10878,148
4752,663,0,149,0,0,0,1,10878,147
4940,663,0,149,0,0,0,0,10878,148
4966,663,0,149,0,0,0,0,10878,148
5813,663,0,149,0,0,0,0,10878,148
6007,663,1,147,0,0,0,0,10731,0
6106,663,0,149,0,0,0,2,10878,146
6408,663,0,149,0,0,0,0,10878,148
6482,663,0,149,0,0,0,0,10878,148
6793,663,0,149,0,0,0,1,10878,147
6798,663,0,149,0,0,0,1,10878,147
588,708,0,149,0,0,0,7,7638,3381
560,663,0,149,0,0,0,0,10878,148
437,708,0,149,0,0,0,15,7638,3373
374,708,1,147,0,0,0,22,7491,3218
5586,299,1,147,0,0,0,158,6519,4054
202,906,11,127,1,54,0,54,4011,3936
2173,139,5,139,0,10,0,87,4917,4587
1332,663,0,148,0,0,0,0,10878,0
1683,663,0,148,0,0,0,0,10878,0
2209,663,0,148,0,0,0,0,10878,0
2578,663,0,148,0,0,0,0,10878,0
2841,663,0,148,0,0,0,0,10878,0
2927,663,0,148,0,0,0,0,10878,0
3768,663,0,148,0,0,0,0,10878,0
4088,663,0,148,0,0,0,0,10878,0
4165,663,0,148,0,0,0,0,10878,0
4178,663,0,148,0,0,0,0,10878,0
4211,663,0,148,0,0,0,0,10878,0
4324,663,0,148,0,0,0,0,10878,0
4841,663,0,148,0,0,0,0,10878,0
4935,663,0,148,0,0,0,0,10878,0
5139,663,0,148,0,0,0,0,10878,0
5296,663,0,148,0,0,0,0,10878,0
5827,663,0,148,0,0,0,0,10878,0
5890,663,0,148,0,0,0,0,10878,0
6001,663,0,148,0,0,0,0,10878,0
6171,663,0,148,0,0,0,0,10878,0
6238,663,0,148,0,0,0,0,10878,0
6389,663,0,148,0,0,0,0,10878,0
6532,663,0,148,0,0,0,0,10878,0
6565,663,0,148,0,0,0,0,10878,0
6653,663,0,148,0,0,0,0,10878,0
6864,663,0,148,0,0,0,0,10878,0
7137,663,0,148,0,0,0,0,10878,0
7207,663,0,148,0,0,0,0,10878,0
7269,663,0,148,0,0,0,0,10878,0
7341,663,0,148,0,0,0,0,10878,0
136,663,0,148,0,0,0,0,10878,0
818,76,4,140,0,6,0,79,6274,3377
1105,1294,0,147,0,0,0,113,5439,5179
908,1294,1,145,0,0,0,121,5294,5025
2205,708,0,147,0,0,0,18,7585,3128
5696,708,3,141,1,2,0,27,7156,2687
721,299,1,145,0,0,0,26,6444,3970
254,1671,2,143,0,1,0,62,5131,4960
187,204,1,145,0,0,0,29,5526,4885
490,139,4,139,0,6,0,60,4943,4588
54,76,0,147,0,0,0,80,6811,3840
744,6,4,139,2,4,0,65,4971,4555
501,708,1,144,0,0,0,11,7416,2869
304,209,2,142,0,1,0,51,6651,3309
113,331,0,146,0,0,0,20,5881,4684
1716,61,2,142,0,1,0,32,5870,4109
52,209,0,146,0,0,0,39,6937,3609
1892,708,0,145,0,0,0,43,7536,2861
2005,708,2,141,0,1,0,16,7252,2602
2132,708,0,145,0,0,0,22,7536,2882
362,209,9,127,0,36,0,84,5691,2226
395,209,1,143,0,0,0,151,6763,3239
992,209,1,143,0,0,0,160,6763,3230
1231,209,4,137,0,6,0,89,6346,2881
552,150,13,119,0,78,0,154,3553,3314
1184,6,6,133,4,11,0,50,4596,4132
2669,1411,0,144,0,0,0,83,5841,4372
785,1378,23,98,62,191,0,82,2473,2198
871,708,0,144,0,0,0,40,7513,2743
1336,708,1,142,0,0,0,14,7371,2626
356,299,2,140,0,1,0,19,6199,3512
389,209,1,142,0,0,0,40,6734,3237
366,139,2,140,0,1,0,38,5055,4637
137,708,0,144,0,0,0,6,7513,2777
3207,76,1,142,0,0,0,116,6570,3325
52,76,1,142,0,0,0,98,6570,3343
9,61,5,134,0,10,0,11,5383,3517
3555,708,2,139,0,1,0,11,7211,2369
5703,708,0,143,0,0,0,46,7491,2616
5803,708,1,141,0,0,0,33,7350,2487
852,209,4,135,0,6,0,100,6295,2650
1059,209,4,135,2,4,0,99,6295,2651
1387,209,0,143,0,0,0,97,6847,3209
2221,209,1,141,0,0,0,148,6706,3016
189,331,0,143,0,0,0,30,5743,4380
142,139,3,137,0,3,0,59,4864,4393
968,76,2,139,0,1,0,54,6401,3136
1894,76,1,141,0,0,0,41,6540,3289
2523,76,1,141,0,0,0,115,6540,3215
785,906,5,132,2,8,0,98,4390,4158
744,1671,5,132,1,9,0,44,4434,4168
1741,708,0,142,0,0,0,7,7470,2534
2843,708,3,136,0,3,0,8,7056,2116
1259,299,2,138,0,1,0,112,6136,3205
773,209,2,138,0,1,0,105,6541,2807
2748,209,1,140,0,0,0,123,6679,2928
129,1411,2,138,0,1,0,63,5476,3914
115,708,0,142,0,0,0,7,7470,2534
1015,76,1,140,0,0,0,41,6511,3178
1285,1411,2,137,0,1,0,85,5436,3795
785,1272,17,107,12,124,0,140,2899,2632
2322,661,4,133,0,6,0,221,4368,4189
490,906,2,137,0,1,0,52,4734,4530
379,708,1,139,0,0,0,56,7311,2224
1069,299,3,135,0,3,0,75,5971,2999
254,240,5,131,1,9,0,41,4267,4207
552,240,0,141,0,0,0,42,4942,4886
1168,209,0,141,0,0,0,211,6792,2867
650,204,4,133,0,6,0,45,4818,3915
462,76,0,141,0,0,0,36,6622,3212
740,61,1,139,0,0,0,14,5817,3760
767,708,0,140,0,0,0,12,7431,2287
1925,708,1,138,0,0,0,47,7293,2113
2328,708,1,138,0,0,0,24,7293,2136
5667,708,0,140,0,0,0,45,7431,2254
1686,661,1,138,0,0,0,119,4708,4626
602,708,1,138,0,0,0,47,7293,2113
366,1378,8,124,9,19,0,107,3951,3568
316,1378,7,126,3,18,0,257,4075,3543
362,299,9,122,0,36,0,69,5181,2131
395,299,1,138,0,0,0,130,6213,3110
992,299,2,136,0,1,0,134,6077,2969
1105,240,2,136,0,1,0,86,4605,4489
214,1378,0,140,0,0,0,44,4999,4687
214,1671,10,120,0,45,0,53,3709,3378
2322,210,4,132,0,6,0,219,4299,4128
1633,209,2,136,0,1,0,66,6492,2622
163,1411,2,136,0,1,0,84,5397,3699
224,76,2,136,0,1,0,49,6320,2811
1652,76,2,136,0,1,0,49,6320,2811
259,61,3,134,0,3,0,44,5511,3356
1080,1411,0,139,0,0,0,29,5631,3931
744,1272,2,135,1,0,0,156,4599,4290
615,299,2,135,0,1,0,112,6049,2884
1686,210,1,137,0,0,0,119,4636,4561
1679,209,2,135,0,1,0,236,6469,2340
1110,204,2,135,0,1,0,103,4995,3947
1880,154,4,131,1,5,0,51,4237,4227
208,150,0,139,0,0,0,42,4893,4656
90,708,1,137,0,0,0,6,7276,2034
112,76,3,133,0,3,0,31,6162,2585
1062,76,3,133,0,3,0,18,6162,2598
2278,76,4,131,0,6,0,41,6031,2443
254,13,2,135,1,0,0,51,4519,4475
472,6,6,127,3,12,0,55,4311,3635
1517,6,4,131,0,6,0,43,4567,3905
1640,708,0,138,0,0,0,45,7396,2012
4729,708,1,136,0,0,0,68,7260,1852
5486,708,2,134,0,1,0,17,7126,1768
520,708,0,138,0,0,0,34,7396,2023
665,299,0,138,0,0,0,47,6292,3114
852,299,2,134,0,1,0,89,6022,2800
2221,299,0,138,0,0,0,119,6292,3042
3085,299,1,136,0,0,0,86,6156,2938
1892,209,2,134,0,1,0,46,6447,2418
2906,209,1,136,0,0,0,38,6581,2561
202,320,4,130,2,4,0,137,4161,4087
202,2144,6,126,0,15,0,105,3907,3863
187,1378,1,136,0,0,0,18,4752,4410
366,150,8,122,5,23,0,78,3804,3499
361,76,0,138,0,0,0,56,6541,2856
450,76,1,136,0,0,0,23,6405,2752
2451,76,1,136,0,0,0,23,6405,2752
356,61,2,134,0,1,0,27,5578,3306
286,26,0,138,0,0,0,32,4701,4720
1184,1272,3,131,1,2,0,141,4357,4017
1880,830,3,131,0,3,0,56,4231,4228
748,1411,1,135,0,0,0,75,5419,3551
908,661,2,133,0,1,0,215,4386,4177
366,1272,3,131,1,2,0,166,4357,3992
340,1411,3,131,0,3,0,26,5155,3334
1181,331,2,133,0,1,0,9,5226,3543
316,1272,4,129,1,5,0,260,4228,3768
957,299,0,137,0,0,0,37,6264,3015
2748,299,0,137,0,0,0,116,6264,2936
5533,299,3,131,0,3,0,31,5865,2619
490,240,1,135,0,0,0,62,4561,4422
3067,209,2,133,0,1,0,94,6426,2258
1281,76,1,135,0,0,0,43,6381,2621
3371,76,0,137,0,0,0,11,6516,2789
1121,61,3,131,0,3,0,27,5415,3073
2173,13,0,137,0,0,0,80,4666,4570
650,6,4,129,0,6,0,40,4476,3740
3544,1671,0,136,0,0,0,142,4781,4257
1812,1378,31,74,44,421,0,38,1557,1106
1228,708,0,136,0,0,0,5,7365,1810
1822,708,0,136,0,0,0,58,7365,1757
2135,708,0,136,0,0,0,17,7365,1798
5592,708,0,136,0,0,0,5,7365,1810
456,1378,3,130,0,3,0,222,4385,3778
967,331,6,124,0,15,0,5,4682,2939
1168,299,0,136,0,0,0,162,6237,2781
908,210,2,132,0,1,0,213,4315,4118
365,209,0,136,0,0,0,157,6672,2351
765,209,0,136,0,0,0,117,6672,2391
2611,76,2,132,0,1,0,23,6226,2397
5734,76,0,136,0,0,0,61,6492,2627
36,76,0,136,0,0,0,20,6492,2668
2022,2144,7,121,0,21,0,57,3606,3597
1686,5551,1,133,0,0,0,24,4358,4396
3617,1671,0,135,0,0,0,141,4729,4175
818,1411,4,127,0,6,0,92,4961,2948
2264,708,0,135,0,0,0,6,7351,1688
3598,708,1,133,0,0,0,37,7218,1523
2205,299,0,135,0,0,0,49,6211,2785
259,331,1,133,0,0,0,28,5286,3464
254,830,4,127,4,2,0,41,3981,3979
212,1411,0,135,0,0,0,71,5481,3493
167,204,0,135,0,0,0,75,5089,3881
126,604,3,129,0,3,0,33,4186,4037
756,76,0,135,0,0,0,31,6469,2545
789,76,1,133,0,0,0,77,6336,2365
