src,dst,triangle,2-star,4-clique,4-chordal-cycle,4-tailed-triangle,4-cycle,3-star,4-path
210,191,60,134,1156,614,0,1060,4458,3393
211,191,60,134,1156,614,0,1060,4458,3393
212,191,60,134,1156,614,0,1060,4458,3393
213,191,60,134,1156,614,0,1060,4458,3393
215,191,60,134,1156,614,0,1060,4458,3393
216,191,60,134,1156,614,0,1060,4458,3393
217,191,60,134,1156,614,0,1060,4458,3393
218,191,60,134,1156,614,0,1060,4458,3393
219,191,60,134,1156,614,0,1060,4458,3393
225,191,60,134,1156,614,0,1060,4458,3393
226,191,60,134,1156,614,0,1060,4458,3393
201,165,60,134,1156,614,0,1060,4458,3393
202,165,60,134,1156,614,0,1060,4458,3393
204,165,60,134,1156,614,0,1060,4458,3393
207,165,60,134,1156,614,0,1060,4458,3393
210,165,60,134,1156,614,0,1060,4458,3393
211,165,60,134,1156,614,0,1060,4458,3393
212,165,60,134,1156,614,0,1060,4458,3393
213,165,60,134,1156,614,0,1060,4458,3393
215,165,60,134,1156,614,0,1060,4458,3393
216,165,60,134,1156,614,0,1060,4458,3393
217,165,60,134,1156,614,0,1060,4458,3393
218,165,60,134,1156,614,0,1060,4458,3393
219,165,60,134,1156,614,0,1060,4458,3393
225,165,60,134,1156,614,0,1060,4458,3393
226,165,60,134,1156,614,0,1060,4458,3393
201,163,60,134,1156,614,0,1060,4458,3393
202,163,60,134,1156,614,0,1060,4458,3393
204,163,60,134,1156,614,0,1060,4458,3393
207,163,60,134,1156,614,0,1060,4458,3393
210,163,60,134,1156,614,0,1060,4458,3393
211,163,60,134,1156,614,0,1060,4458,3393
212,163,60,134,1156,614,0,1060,4458,3393
213,163,60,134,1156,614,0,1060,4458,3393
215,163,60,134,1156,614,0,1060,4458,3393
216,163,60,134,1156,614,0,1060,4458,3393
217,163,60,134,1156,614,0,1060,4458,3393
218,163,60,134,1156,614,0,1060,4458,3393
219,163,60,134,1156,614,0,1060,4458,3393
225,163,60,134,1156,614,0,1060,4458,3393
226,163,60,134,1156,614,0,1060,4458,3393
201,148,60,134,1156,614,0,1060,4458,3393
202,148,60,134,1156,614,0,1060,4458,3393
204,148,60,134,1156,614,0,1060,4458,3393
207,148,60,134,1156,614,0,1060,4458,3393
210,148,60,134,1156,614,0,1060,4458,3393
211,148,60,134,1156,614,0,1060,4458,3393
212,148,60,134,1156,614,0,1060,4458,3393
213,148,60,134,1156,614,0,1060,4458,3393
215,148,60,134,1156,614,0,1060,4458,3393
216,148,60,134,1156,614,0,1060,4458,3393
217,148,60,134,1156,614,0,1060,4458,3393
218,148,60,134,1156,614,0,1060,4458,3393
219,148,60,134,1156,614,0,1060,4458,3393
225,148,60,134,1156,614,0,1060,4458,3393
226,148,60,134,1156,614,0,1060,4458,3393
201,146,60,134,1156,614,0,1060,4458,3393
202,146,60,134,1156,614,0,1060,4458,3393
204,146,60,134,1156,614,0,1060,4458,3393
207,146,60,134,1156,614,0,1060,4458,3393
210,146,60,134,1156,614,0,1060,4458,3393
211,146,60,134,1156,614,0,1060,4458,3393
212,146,60,134,1156,614,0,1060,4458,3393
213,146,60,134,1156,614,0,1060,4458,3393
215,146,60,134,1156,614,0,1060,4458,3393
216,146,60,134,1156,614,0,1060,4458,3393
217,146,60,134,1156,614,0,1060,4458,3393
218,146,60,134,1156,614,0,1060,4458,3393
219,146,60,134,1156,614,0,1060,4458,3393
225,146,60,134,1156,614,0,1060,4458,3393
226,146,60,134,1156,614,0,1060,4458,3393
201,144,60,134,1156,614,0,1060,4458,3393
202,144,60,134,1156,614,0,1060,4458,3393
204,144,60,134,1156,614,0,1060,4458,3393
207,144,60,134,1156,614,0,1060,4458,3393
210,144,60,134,1156,614,0,1060,4458,3393
211,144,60,134,1156,614,0,1060,4458,3393
212,144,60,134,1156,614,0,1060,4458,3393
213,144,60,134,1156,614,0,1060,4458,3393
215,144,60,134,1156,614,0,1060,4458,3393
216,144,60,134,1156,614,0,1060,4458,3393
217,144,60,134,1156,614,0,1060,4458,3393
218,144,60,134,1156,614,0,1060,4458,3393
219,144,60,134,1156,614,0,1060,4458,3393
225,144,60,134,1156,614,0,1060,4458,3393
226,144,60,134,1156,614,0,1060,4458,3393
201,135,60,134,1156,614,0,1060,4458,3393
202,135,60,134,1156,614,0,1060,4458,3393
204,135,60,134,1156,614,0,1060,4458,3393
207,135,60,134,1156,614,0,1060,4458,3393
210,135,60,134,1156,614,0,1060,4458,3393
211,135,60,134,1156,614,0,1060,4458,3393
212,135,60,134,1156,614,0,1060,4458,3393
213,135,60,134,1156,614,0,1060,4458,3393
215,135,60,134,1156,614,0,1060,4458,3393
216,135,60,134,1156,614,0,1060,4458,3393
217,135,60,134,1156,614,0,1060,4458,3393
218,135,60,134,1156,614,0,1060,4458,3393
219,135,60,134,1156,614,0,1060,4458,3393
225,135,60,134,1156,614,0,1060,4458,3393
226,135,60,134,1156,614,0,1060,4458,3393
201,132,60,134,1156,614,0,1060,4458,3393
202,132,60,134,1156,614,0,1060,4458,3393
204,132,60,134,1156,614,0,1060,4458,3393
207,132,60,134,1156,614,0,1060,4458,3393
210,132,60,134,1156,614,0,1060,4458,3393
211,132,60,134,1156,614,0,1060,4458,3393
212,132,60,134,1156,614,0,1060,4458,3393
213,132,60,134,1156,614,0,1060,4458,3393
215,132,60,134,1156,614,0,1060,4458,3393
216,132,60,134,1156,614,0,1060,4458,3393
217,132,60,134,1156,614,0,1060,4458,3393
218,132,60,134,1156,614,0,1060,4458,3393
219,132,60,134,1156,614,0,1060,4458,3393
225,132,60,134,1156,614,0,1060,4458,3393
226,132,60,134,1156,614,0,1060,4458,3393
201,129,60,134,1156,614,0,1060,4458,3393
202,129,60,134,1156,614,0,1060,4458,3393
204,129,60,134,1156,614,0,1060,4458,3393
207,129,60,134,1156,614,0,1060,4458,3393
210,129,60,134,1156,614,0,1060,4458,3393
211,129,60,134,1156,614,0,1060,4458,3393
212,129,60,134,1156,614,0,1060,4458,3393
213,129,60,134,1156,614,0,1060,4458,3393
215,129,60,134,1156,614,0,1060,4458,3393
216,129,60,134,1156,614,0,1060,4458,3393
217,129,60,134,1156,614,0,1060,4458,3393
218,129,60,134,1156,614,0,1060,4458,3393
219,129,60,134,1156,614,0,1060,4458,3393
225,129,60,134,1156,614,0,1060,4458,3393
226,129,60,134,1156,614,0,1060,4458,3393
201,113,60,134,1156,614,0,1060,4458,3393
202,113,60,134,1156,614,0,1060,4458,3393
204,113,60,134,1156,614,0,1060,4458,3393
207,113,60,134,1156,614,0,1060,4458,3393
210,113,60,134,1156,614,0,1060,4458,3393
211,113,60,134,1156,614,0,1060,4458,3393
212,113,60,134,1156,614,0,1060,4458,3393
213,113,60,134,1156,614,0,1060,4458,3393
215,113,60,134,1156,614,0,1060,4458,3393
216,113,60,134,1156,614,0,1060,4458,3393
217,113,60,134,1156,614,0,1060,4458,3393
218,113,60,134,1156,614,0,1060,4458,3393
219,113,60,134,1156,614,0,1060,4458,3393
225,113,60,134,1156,614,0,1060,4458,3393
226,113,60,134,1156,614,0,1060,4458,3393
201,110,60,134,1156,614,0,1060,4458,3393
202,110,60,134,1156,614,0,1060,4458,3393
204,110,60,134,1156,614,0,1060,4458,3393
207,110,60,134,1156,614,0,1060,4458,3393
210,110,60,134,1156,614,0,1060,4458,3393
211,110,60,134,1156,614,0,1060,4458,3393
212,110,60,134,1156,614,0,1060,4458,3393
213,110,60,134,1156,614,0,1060,4458,3393
215,110,60,134,1156,614,0,1060,4458,3393
216,110,60,134,1156,614,0,1060,4458,3393
217,110,60,134,1156,614,0,1060,4458,3393
218,110,60,134,1156,614,0,1060,4458,3393
219,110,60,134,1156,614,0,1060,4458,3393
225,110,60,134,1156,614,0,1060,4458,3393
226,110,60,134,1156,614,0,1060,4458,3393
201,106,60,134,1156,614,0,1060,4458,3393
202,106,60,134,1156,614,0,1060,4458,3393
204,106,60,134,1156,614,0,1060,4458,3393
207,106,60,134,1156,614,0,1060,4458,3393
210,106,60,134,1156,614,0,1060,4458,3393
211,106,60,134,1156,614,0,1060,4458,3393
212,106,60,134,1156,614,0,1060,4458,3393
213,106,60,134,1156,614,0,1060,4458,3393
215,106,60,134,1156,614,0,1060,4458,3393
216,106,60,134,1156,614,0,1060,4458,3393
217,106,60,134,1156,614,0,1060,4458,3393
218,106,60,134,1156,614,0,1060,4458,3393
219,106,60,134,1156,614,0,1060,4458,3393
225,106,60,134,1156,614,0,1060,4458,3393
226,106,60,134,1156,614,0,1060,4458,3393
201,97,60,134,1156,614,0,1060,4458,3393
202,97,60,134,1156,614,0,1060,4458,3393
204,97,60,134,1156,614,0,1060,4458,3393
207,97,60,134,1156,614,0,1060,4458,3393
210,97,60,134,1156,614,0,1060,4458,3393
211,97,60,134,1156,614,0,1060,4458,3393
212,97,60,134,1156,614,0,1060,4458,3393
213,97,60,134,1156,614,0,1060,4458,3393
215,97,60,134,1156,614,0,1060,4458,3393
216,97,60,134,1156,614,0,1060,4458,3393
217,97,60,134,1156,614,0,1060,4458,3393
218,97,60,134,1156,614,0,1060,4458,3393
219,97,60,134,1156,614,0,1060,4458,3393
225,97,60,134,1156,614,0,1060,4458,3393
226,97,60,134,1156,614,0,1060,4458,3393
201,81,60,134,1156,614,0,1060,4458,3393
202,81,60,134,1156,614,0,1060,4458,3393
204,81,60,134,1156,614,0,1060,4458,3393
207,81,60,134,1156,614,0,1060,4458,3393
210,81,60,134,1156,614,0,1060,4458,3393
211,81,60,134,1156,614,0,1060,4458,3393
212,81,60,134,1156,614,0,1060,4458,3393
213,81,60,134,1156,614,0,1060,4458,3393
215,81,60,134,1156,614,0,1060,4458,3393
216,81,60,134,1156,614,0,1060,4458,3393
217,81,60,134,1156,614,0,1060,4458,3393
218,81,60,134,1156,614,0,1060,4458,3393
219,81,60,134,1156,614,0,1060,4458,3393
225,81,60,134,1156,614,0,1060,4458,3393
226,81,60,134,1156,614,0,1060,4458,3393
79,81,60,134,1156,614,0,1060,4458,3393
79,97,60,134,1156,614,0,1060,4458,3393
79,106,60,134,1156,614,0,1060,4458,3393
79,110,60,134,1156,614,0,1060,4458,3393
79,113,60,134,1156,614,0,1060,4458,3393
79,129,60,134,1156,614,0,1060,4458,3393
79,132,60,134,1156,614,0,1060,4458,3393
79,135,60,134,1156,614,0,1060,4458,3393
79,144,60,134,1156,614,0,1060,4458,3393
79,146,60,134,1156,614,0,1060,4458,3393
79,148,60,134,1156,614,0,1060,4458,3393
79,163,60,134,1156,614,0,1060,4458,3393
79,165,60,134,1156,614,0,1060,4458,3393
79,191,60,134,1156,614,0,1060,4458,3393
79,192,60,134,1156,614,0,1060,4458,3393
79,194,60,134,1156,614,0,1060,4458,3393
182,191,57,126,1033,563,0,86,4075,3714
182,192,57,126,1033,563,0,86,4075,3714
182,194,57,126,1033,563,0,86,4075,3714
182,165,57,126,1033,563,0,86,4075,3714
182,163,57,126,1033,563,0,86,4075,3714
182,148,57,126,1033,563,0,86,4075,3714
182,146,57,126,1033,563,0,86,4075,3714
182,144,57,126,1033,563,0,86,4075,3714
182,135,57,126,1033,563,0,86,4075,3714
182,132,57,126,1033,563,0,86,4075,3714
182,129,57,126,1033,563,0,86,4075,3714
182,113,57,126,1033,563,0,86,4075,3714
182,110,57,126,1033,563,0,86,4075,3714
182,106,57,126,1033,563,0,86,4075,3714
182,97,57,126,1033,563,0,86,4075,3714
182,81,57,126,1033,563,0,86,4075,3714
127,129,74,91,1692,1009,0,88,2207,1800
127,132,74,91,1692,1009,0,88,2207,1800
127,135,74,91,1692,1009,0,88,2207,1800
127,144,74,91,1692,1009,0,88,2207,1800
127,146,74,91,1692,1009,0,88,2207,1800
127,148,74,91,1692,1009,0,88,2207,1800
127,163,74,91,1692,1009,0,88,2207,1800
127,165,74,91,1692,1009,0,88,2207,1800
127,191,74,91,1692,1009,0,88,2207,1800
127,192,74,91,1692,1009,0,88,2207,1800
127,194,74,91,1692,1009,0,88,2207,1800
127,113,74,91,1692,1009,0,88,2207,1800
127,110,74,91,1692,1009,0,88,2207,1800
127,106,74,91,1692,1009,0,88,2207,1800
127,97,74,91,1692,1009,0,88,2207,1800
127,81,74,91,1692,1009,0,88,2207,1800
180,191,74,90,1692,1009,0,84,2176,1745
180,192,74,90,1692,1009,0,84,2176,1745
180,194,74,90,1692,1009,0,84,2176,1745
180,165,74,90,1692,1009,0,84,2176,1745
180,163,74,90,1692,1009,0,84,2176,1745
180,148,74,90,1692,1009,0,84,2176,1745
180,146,74,90,1692,1009,0,84,2176,1745
180,144,74,90,1692,1009,0,84,2176,1745
180,135,74,90,1692,1009,0,84,2176,1745
180,132,74,90,1692,1009,0,84,2176,1745
180,129,74,90,1692,1009,0,84,2176,1745
180,113,74,90,1692,1009,0,84,2176,1745
180,110,74,90,1692,1009,0,84,2176,1745
180,106,74,90,1692,1009,0,84,2176,1745
180,97,74,90,1692,1009,0,84,2176,1745
180,81,74,90,1692,1009,0,84,2176,1745
155,757,1,233,0,0,0,223,14268,12537
182,198,35,163,418,177,0,1538,6651,5014
46,81,64,105,1580,436,0,71,2976,2413
46,97,64,105,1580,436,0,71,2976,2413
46,106,64,105,1580,436,0,71,2976,2413
46,110,64,105,1580,436,0,71,2976,2413
46,113,64,105,1580,436,0,71,2976,2413
46,129,64,105,1580,436,0,71,2976,2413
46,132,64,105,1580,436,0,71,2976,2413
46,135,64,105,1580,436,0,71,2976,2413
46,144,64,105,1580,436,0,71,2976,2413
46,146,64,105,1580,436,0,71,2976,2413
46,148,64,105,1580,436,0,71,2976,2413
46,163,64,105,1580,436,0,71,2976,2413
46,165,64,105,1580,436,0,71,2976,2413
46,191,64,105,1580,436,0,71,2976,2413
46,192,64,105,1580,436,0,71,2976,2413
46,194,64,105,1580,436,0,71,2976,2413
127,198,53,126,864,514,0,1218,4006,2651
180,198,52,127,847,479,0,1235,4079,2687
82,97,44,142,677,269,0,216,5294,4501
82,106,44,142,677,269,0,216,5294,4501
82,110,44,142,677,269,0,216,5294,4501
82,113,44,142,677,269,0,216,5294,4501
82,129,44,142,677,269,0,216,5294,4501
82,132,44,142,677,269,0,216,5294,4501
82,135,44,142,677,269,0,216,5294,4501
82,144,44,142,677,269,0,216,5294,4501
82,146,44,142,677,269,0,216,5294,4501
82,148,44,142,677,269,0,216,5294,4501
82,163,44,142,677,269,0,216,5294,4501
82,165,44,142,677,269,0,216,5294,4501
82,191,44,142,677,269,0,216,5294,4501
82,192,44,142,677,269,0,216,5294,4501
82,194,44,142,677,269,0,216,5294,4501
82,81,44,142,677,269,0,216,5294,4501
182,201,34,160,402,159,0,1521,6369,4830
182,202,34,160,402,159,0,1521,6369,4830
182,204,34,160,402,159,0,1521,6369,4830
182,207,34,160,402,159,0,1521,6369,4830
182,210,34,160,402,159,0,1521,6369,4830
182,211,34,160,402,159,0,1521,6369,4830
182,212,34,160,402,159,0,1521,6369,4830
182,213,34,160,402,159,0,1521,6369,4830
182,215,34,160,402,159,0,1521,6369,4830
182,216,34,160,402,159,0,1521,6369,4830
182,217,34,160,402,159,0,1521,6369,4830
182,218,34,160,402,159,0,1521,6369,4830
182,219,34,160,402,159,0,1521,6369,4830
182,225,34,160,402,159,0,1521,6369,4830
182,226,34,160,402,159,0,1521,6369,4830
96,97,64,100,1616,400,0,185,2811,1954
96,106,64,100,1616,400,0,185,2811,1954
96,110,64,100,1616,400,0,185,2811,1954
96,113,64,100,1616,400,0,185,2811,1954
96,129,64,100,1616,400,0,185,2811,1954
96,132,64,100,1616,400,0,185,2811,1954
96,135,64,100,1616,400,0,185,2811,1954
96,144,64,100,1616,400,0,185,2811,1954
96,146,64,100,1616,400,0,185,2811,1954
96,148,64,100,1616,400,0,185,2811,1954
96,163,64,100,1616,400,0,185,2811,1954
96,165,64,100,1616,400,0,185,2811,1954
96,191,64,100,1616,400,0,185,2811,1954
96,192,64,100,1616,400,0,185,2811,1954
96,194,64,100,1616,400,0,185,2811,1954
96,81,64,100,1616,400,0,185,2811,1954
182,79,34,160,402,159,0,1521,6369,4830
394,727,3,221,0,3,0,105,12970,11235
127,201,52,123,848,478,0,1217,3777,2509
127,202,52,123,848,478,0,1217,3777,2509
127,204,52,123,848,478,0,1217,3777,2509
127,207,52,123,848,478,0,1217,3777,2509
127,210,52,123,848,478,0,1217,3777,2509
127,211,52,123,848,478,0,1217,3777,2509
127,212,52,123,848,478,0,1217,3777,2509
127,213,52,123,848,478,0,1217,3777,2509
127,215,52,123,848,478,0,1217,3777,2509
127,216,52,123,848,478,0,1217,3777,2509
127,217,52,123,848,478,0,1217,3777,2509
127,218,52,123,848,478,0,1217,3777,2509
127,219,52,123,848,478,0,1217,3777,2509
127,225,52,123,848,478,0,1217,3777,2509
127,226,52,123,848,478,0,1217,3777,2509
127,79,52,123,848,478,0,1217,3777,2509
180,201,51,124,831,444,0,1234,3846,2546
180,202,51,124,831,444,0,1234,3846,2546
180,204,51,124,831,444,0,1234,3846,2546
180,207,51,124,831,444,0,1234,3846,2546
180,210,51,124,831,444,0,1234,3846,2546
180,211,51,124,831,444,0,1234,3846,2546
180,212,51,124,831,444,0,1234,3846,2546
180,213,51,124,831,444,0,1234,3846,2546
180,215,51,124,831,444,0,1234,3846,2546
180,216,51,124,831,444,0,1234,3846,2546
180,217,51,124,831,444,0,1234,3846,2546
180,218,51,124,831,444,0,1234,3846,2546
180,219,51,124,831,444,0,1234,3846,2546
180,225,51,124,831,444,0,1234,3846,2546
180,226,51,124,831,444,0,1234,3846,2546
180,79,51,124,831,444,0,1234,3846,2546
46,198,50,126,882,343,0,1269,4075,2531
112,113,61,101,1427,403,0,47,2962,2041
112,129,61,101,1427,403,0,47,2962,2041
112,132,61,101,1427,403,0,47,2962,2041
112,135,61,101,1427,403,0,47,2962,2041
112,144,61,101,1427,403,0,47,2962,2041
112,146,61,101,1427,403,0,47,2962,2041
112,148,61,101,1427,403,0,47,2962,2041
112,163,61,101,1427,403,0,47,2962,2041
112,165,61,101,1427,403,0,47,2962,2041
112,191,61,101,1427,403,0,47,2962,2041
112,192,61,101,1427,403,0,47,2962,2041
112,194,61,101,1427,403,0,47,2962,2041
112,110,61,101,1427,403,0,47,2962,2041
112,106,61,101,1427,403,0,47,2962,2041
112,97,61,101,1427,403,0,47,2962,2041
82,198,32,159,245,251,0,1641,6451,4469
112,81,61,101,1427,403,0,47,2962,2041
251,194,24,174,241,35,0,191,7966,6894
251,192,24,174,241,35,0,191,7966,6894
251,191,24,174,241,35,0,191,7966,6894
251,165,24,174,241,35,0,191,7966,6894
251,163,24,174,241,35,0,191,7966,6894
162,163,59,104,1351,360,0,325,3136,1895
162,165,59,104,1351,360,0,325,3136,1895
162,191,59,104,1351,360,0,325,3136,1895
162,192,59,104,1351,360,0,325,3136,1895
162,194,59,104,1351,360,0,325,3136,1895
155,163,62,98,1498,393,0,78,2836,1839
155,165,62,98,1498,393,0,78,2836,1839
155,191,62,98,1498,393,0,78,2836,1839
155,192,62,98,1498,393,0,78,2836,1839
155,194,62,98,1498,393,0,78,2836,1839
149,163,59,104,1351,360,0,325,3136,1895
149,165,59,104,1351,360,0,325,3136,1895
149,191,59,104,1351,360,0,325,3136,1895
149,192,59,104,1351,360,0,325,3136,1895
149,194,59,104,1351,360,0,325,3136,1895
251,148,24,174,241,35,0,191,7966,6894
149,148,59,104,1351,360,0,325,3136,1895
155,148,62,98,1498,393,0,78,2836,1839
162,148,59,104,1351,360,0,325,3136,1895
147,148,59,104,1351,360,0,325,3136,1895
147,163,59,104,1351,360,0,325,3136,1895
147,165,59,104,1351,360,0,325,3136,1895
147,191,59,104,1351,360,0,325,3136,1895
147,192,59,104,1351,360,0,325,3136,1895
147,194,59,104,1351,360,0,325,3136,1895
251,146,24,174,241,35,0,191,7966,6894
147,146,59,104,1351,360,0,325,3136,1895
149,146,59,104,1351,360,0,325,3136,1895
155,146,62,98,1498,393,0,78,2836,1839
162,146,59,104,1351,360,0,325,3136,1895
251,144,24,174,241,35,0,191,7966,6894
147,144,59,104,1351,360,0,325,3136,1895
149,144,59,104,1351,360,0,325,3136,1895
