src,dst,triangle,2-star,4-clique,4-chordal-cycle,4-tailed-triangle,4-cycle,3-star,4-path
200,456,2,684,0,1,0,204,151591,81791
200,456,2,684,0,1,0,204,151591,81791
62,2036,8,672,0,28,0,212,186001,39243
62,2036,8,672,0,28,0,212,186001,39243
3011,2036,10,666,0,45,0,196,184540,36709
4029,2036,7,672,0,21,0,322,186544,38590
3011,2036,10,666,0,45,0,196,184540,36709
4029,2036,7,672,0,21,0,322,186544,38590
764,2036,2,682,0,1,0,418,189924,41879
764,2036,2,682,0,1,0,418,189924,41879
5133,2036,6,672,0,15,0,236,187089,38131
5133,2036,6,672,0,15,0,236,187089,38131
575,2036,6,672,0,15,0,474,187089,37893
575,2036,6,672,0,15,0,474,187089,37893
3930,456,4,676,0,6,0,652,149627,77871
3930,456,4,676,0,6,0,652,149627,77871
152,456,14,654,0,91,0,1056,142702,69773
152,456,14,654,0,91,0,1056,142702,69773
2039,2036,6,668,0,15,0,508,186847,35423
2868,2036,7,666,0,21,0,508,186181,34756
2039,2036,6,668,0,15,0,508,186847,35423
2868,2036,7,666,0,21,0,508,186181,34756
927,2036,9,662,0,36,0,360,184855,33576
927,2036,9,662,0,36,0,360,184855,33576
3432,2036,8,662,0,28,0,314,185406,33071
3833,2036,1,676,0,0,0,500,190082,37568
3432,2036,8,662,0,28,0,314,185406,33071
3833,2036,1,676,0,0,0,500,190082,37568
1558,2036,2,674,0,1,0,296,189408,37097
1558,2036,2,674,0,1,0,296,189408,37097
104,2036,6,666,0,15,0,320,186732,34393
104,2036,6,666,0,15,0,320,186732,34393
3867,2036,4,668,0,6,0,426,187951,34401
3867,2036,4,668,0,6,0,426,187951,34401
1496,2036,2,672,0,1,0,82,189289,36085
1496,2036,2,672,0,1,0,82,189289,36085
867,2036,0,676,0,0,0,324,190635,37191
867,2036,0,676,0,0,0,324,190635,37191
383,2036,6,664,0,15,0,274,186621,33221
383,2036,6,664,0,15,0,274,186621,33221
283,2036,4,668,0,6,0,460,187951,34367
283,2036,4,668,0,6,0,460,187951,34367
825,2036,13,648,0,78,0,266,181936,27426
825,2036,13,648,0,78,0,266,181936,27426
748,2036,5,664,0,10,0,84,187176,32856
748,2036,5,664,0,10,0,84,187176,32856
398,2036,1,672,0,0,0,434,189844,35178
398,2036,1,672,0,0,0,434,189844,35178
174,456,9,656,0,36,0,622,144892,69326
174,456,9,656,0,36,0,622,144892,69326
79,456,1,672,0,0,0,488,150196,74772
79,456,1,672,0,0,0,488,150196,74772
76,456,0,674,0,0,0,508,150868,75425
76,456,0,674,0,0,0,508,150868,75425
2611,2036,2,668,0,1,0,204,189063,33511
3533,2036,4,664,0,6,0,392,187733,31991
4588,2036,5,662,0,10,0,432,187071,31288
2611,2036,2,668,0,1,0,204,189063,33511
3533,2036,4,664,0,6,0,392,187733,31991
4588,2036,5,662,0,10,0,432,187071,31288
714,2036,6,660,0,15,0,348,186411,30711
714,2036,6,660,0,15,0,348,186411,30711
162,2036,8,656,0,28,0,326,185097,29417
162,2036,8,656,0,28,0,326,185097,29417
3716,2036,6,658,0,15,0,236,186312,29605
3716,2036,6,658,0,15,0,236,186312,29605
143,2036,1,668,0,0,0,486,189622,32670
143,2036,1,668,0,0,0,486,189622,32670
2621,2036,4,660,0,6,0,86,187531,29853
2940,2036,2,664,0,1,0,154,188853,31109
3714,2036,7,654,0,21,0,274,185563,27694
4968,2036,1,666,0,0,0,252,189517,31676
5871,2036,0,668,0,0,0,472,190183,32123
2621,2036,4,660,0,6,0,86,187531,29853
2940,2036,2,664,0,1,0,154,188853,31109
3714,2036,7,654,0,21,0,274,185563,27694
4968,2036,1,666,0,0,0,252,189517,31676
5871,2036,0,668,0,0,0,472,190183,32123
539,2036,6,656,0,15,0,180,186217,28443
539,2036,6,656,0,15,0,180,186217,28443
4412,2036,1,664,0,0,0,390,189416,30310
4487,2036,2,662,0,1,0,252,188754,29785
4412,2036,1,664,0,0,0,390,189416,30310
4487,2036,2,662,0,1,0,252,188754,29785
211,2036,4,658,0,6,0,412,187436,28305
211,2036,4,658,0,6,0,412,187436,28305
2869,2036,6,652,0,15,0,240,186039,25947
2908,2036,3,658,0,3,0,214,188001,27938
2952,2036,1,662,0,0,0,80,189319,29392
2869,2036,6,652,0,15,0,240,186039,25947
2908,2036,3,658,0,3,0,214,188001,27938
2952,2036,1,662,0,0,0,80,189319,29392
1126,2036,6,652,0,15,0,316,186039,25871
1126,2036,6,652,0,15,0,316,186039,25871
1093,2036,11,642,0,55,0,122,182809,22830
1093,2036,11,642,0,55,0,122,182809,22830
442,456,11,642,0,55,0,486,142321,62954
442,456,11,642,0,55,0,486,142321,62954
353,456,3,658,0,3,0,584,147513,68056
353,456,3,658,0,3,0,584,147513,68056
3340,2036,6,650,0,15,0,228,185956,24741
3340,2036,6,650,0,15,0,228,185956,24741
1083,2036,3,656,0,3,0,128,187912,26800
1083,2036,3,656,0,3,0,128,187912,26800
3740,2036,7,646,0,21,0,204,185231,22900
4159,2036,4,652,0,6,0,120,187175,24931
3740,2036,7,646,0,21,0,204,185231,22900
4159,2036,4,652,0,6,0,120,187175,24931
1573,2036,6,648,0,15,0,268,185877,23483
1573,2036,6,648,0,15,0,268,185877,23483
836,2036,2,656,0,1,0,106,188481,26253
836,2036,2,656,0,1,0,106,188481,26253
629,2036,4,652,0,6,0,392,187175,24659
629,2036,4,652,0,6,0,392,187175,24659
512,2036,5,650,0,10,0,376,186525,24024
512,2036,5,650,0,10,0,376,186525,24024
82,456,6,648,0,15,0,652,145053,63923
82,456,6,648,0,15,0,652,145053,63923
3636,2036,5,648,0,10,0,142,186448,23038
4745,2036,8,642,0,28,0,154,184516,21091
4862,2036,2,654,0,1,0,184,188398,24949
3636,2036,5,648,0,10,0,142,186448,23038
4745,2036,8,642,0,28,0,154,184516,21091
4862,2036,2,654,0,1,0,184,188398,24949
1466,2036,3,652,0,3,0,90,187746,24390
1466,2036,3,652,0,3,0,90,187746,24390
911,2036,2,654,0,1,0,172,188398,24961
911,2036,2,654,0,1,0,172,188398,24961
594,2036,3,652,0,3,0,116,187746,24364
594,2036,3,652,0,3,0,116,187746,24364
557,2036,4,650,0,6,0,246,187096,23583
557,2036,4,650,0,6,0,246,187096,23583
3889,456,12,634,0,66,0,892,140976,58793
3889,456,12,634,0,66,0,892,140976,58793
2066,2036,6,644,0,15,0,138,185731,21177
2850,2036,5,646,0,10,0,146,186375,21814
3067,2036,6,644,0,15,0,222,185731,21093
2066,2036,6,644,0,15,0,138,185731,21177
2850,2036,5,646,0,10,0,146,186375,21814
3067,2036,6,644,0,15,0,222,185731,21093
778,2036,7,642,0,21,0,56,185089,20616
778,2036,7,642,0,21,0,56,185089,20616
1112,456,10,636,0,45,0,286,142015,59629
1112,456,10,636,0,45,0,286,142015,59629
419,2036,3,650,0,3,0,180,187669,23076
419,2036,3,650,0,3,0,180,187669,23076
6551,2036,3,648,0,3,0,234,187596,21798
8573,2036,1,652,0,0,0,76,188894,23256
6551,2036,3,648,0,3,0,234,187596,21798
8573,2036,1,652,0,0,0,76,188894,23256
1106,2036,4,646,0,6,0,432,186950,20953
1106,2036,4,646,0,6,0,432,186950,20953
212,456,5,644,0,10,0,430,144978,61638
212,456,5,644,0,10,0,430,144978,61638
2888,2036,6,640,0,15,0,304,185601,18575
3997,2036,4,644,0,6,0,226,186883,19937
8713,2036,0,652,0,0,0,184,189471,22571
2888,2036,6,640,0,15,0,304,185601,18575
3997,2036,4,644,0,6,0,226,186883,19937
8713,2036,0,652,0,0,0,184,189471,22571
930,2036,6,640,0,15,0,42,185601,18837
930,2036,6,640,0,15,0,42,185601,18837
83,2036,1,650,0,0,0,248,188821,21856
83,2036,1,650,0,0,0,248,188821,21856
50,2036,1,650,0,0,0,106,188821,21998
50,2036,1,650,0,0,0,106,188821,21998
38,2036,3,646,0,3,0,448,187527,20360
38,2036,3,646,0,3,0,448,187527,20360
2797,2036,4,642,0,6,0,298,186820,18643
3913,2036,5,640,0,10,0,256,186180,18044
5585,2036,2,646,0,1,0,40,188106,20189
2797,2036,4,642,0,6,0,298,186820,18643
3913,2036,5,640,0,10,0,256,186180,18044
5585,2036,2,646,0,1,0,40,188106,20189
4826,456,2,646,0,1,0,222,146442,61671
8783,456,6,638,0,15,0,218,143878,59107
4826,456,2,646,0,1,0,222,146442,61671
8783,456,6,638,0,15,0,218,143878,59107
77,2036,3,644,0,3,0,320,187462,19264
77,2036,3,644,0,3,0,320,187462,19264
3728,2036,4,640,0,6,0,172,186761,17547
3898,2036,4,640,0,6,0,102,186761,17617
6921,2036,3,642,0,3,0,184,187401,18176
3728,2036,4,640,0,6,0,172,186761,17547
3898,2036,4,640,0,6,0,102,186761,17617
6921,2036,3,642,0,3,0,184,187401,18176
1042,2036,0,648,0,0,0,40,189333,20255
1042,2036,0,648,0,0,0,40,189333,20255
3911,456,33,582,0,528,0,424,127239,41408
3911,456,33,582,0,528,0,424,127239,41408
309,2036,5,638,0,10,0,284,186123,16796
309,2036,5,638,0,10,0,284,186123,16796
260,2036,6,636,0,15,0,248,185487,16195
260,2036,6,636,0,15,0,248,185487,16195
2169,2036,3,640,0,3,0,142,187344,16994
4390,2036,3,640,0,3,0,144,187344,16992
4439,2036,2,642,0,1,0,238,187984,17539
4853,2036,4,638,0,6,0,288,186706,16209
6751,2036,3,640,0,3,0,320,187344,16816
2169,2036,3,640,0,3,0,142,187344,16994
4390,2036,3,640,0,3,0,144,187344,16992
4439,2036,2,642,0,1,0,238,187984,17539
4853,2036,4,638,0,6,0,288,186706,16209
6751,2036,3,640,0,3,0,320,187344,16816
1579,2036,1,644,0,0,0,90,188626,18330
1579,2036,1,644,0,0,0,90,188626,18330
852,2036,1,644,0,0,0,252,188626,18168
852,2036,1,644,0,0,0,252,188626,18168
2889,2036,1,642,0,0,0,424,188569,16768
4550,2036,3,638,0,3,0,78,187291,15834
8544,2036,5,634,0,10,0,272,186021,14368
8571,2036,2,640,0,1,0,150,187929,16401
2889,2036,1,642,0,0,0,424,188569,16768
4550,2036,3,638,0,3,0,78,187291,15834
8544,2036,5,634,0,10,0,272,186021,14368
8571,2036,2,640,0,1,0,150,187929,16401
2015,2036,2,640,0,1,0,48,187929,16503
2015,2036,2,640,0,1,0,48,187929,16503
1860,2036,3,638,0,3,0,88,187291,15824
1860,2036,3,638,0,3,0,88,187291,15824
1748,2036,0,644,0,0,0,120,189211,17715
1748,2036,0,644,0,0,0,120,189211,17715
499,2036,1,642,0,0,0,260,188569,16932
499,2036,1,642,0,0,0,260,188569,16932
32,106,32,580,0,496,0,1028,83891,82991
32,106,32,580,0,496,0,1028,83891,82991
2277,2036,5,632,0,10,0,86,185976,13334
3742,2036,4,634,0,6,0,234,186608,13819
3841,2036,8,626,0,28,0,168,184092,11365
4234,2036,2,638,0,1,0,64,187878,15261
4537,2036,3,636,0,3,0,56,187242,14632
5448,2036,2,638,0,1,0,118,187878,15207
6426,2036,1,640,0,0,0,184,188516,15780
2277,2036,5,632,0,10,0,86,185976,13334
3742,2036,4,634,0,6,0,234,186608,13819
3841,2036,8,626,0,28,0,168,184092,11365
4234,2036,2,638,0,1,0,64,187878,15261
4537,2036,3,636,0,3,0,56,187242,14632
5448,2036,2,638,0,1,0,118,187878,15207
6426,2036,1,640,0,0,0,184,188516,15780
1834,2036,2,638,0,1,0,76,187878,15249
1834,2036,2,638,0,1,0,76,187878,15249
767,456,7,628,0,21,0,402,142382,54094
767,456,7,628,0,21,0,402,142382,54094
294,2036,3,636,0,3,0,186,187242,14502
294,2036,3,636,0,3,0,186,187242,14502
135,456,15,612,0,105,0,696,137430,48840
135,456,15,612,0,105,0,696,137430,48840
2053,2036,2,636,0,1,0,156,187831,13943
2926,2036,0,640,0,0,0,60,189105,15315
5998,2036,3,634,0,3,0,142,187197,13322
2053,2036,2,636,0,1,0,156,187831,13943
2926,2036,0,640,0,0,0,60,189105,15315
5998,2036,3,634,0,3,0,142,187197,13322
771,456,4,632,0,6,0,274,144061,55061
771,456,4,632,0,6,0,274,144061,55061
213,456,3,634,0,3,0,550,144693,55418
213,456,3,634,0,3,0,550,144693,55418
2342,2036,3,632,0,3,0,138,187156,12102
3202,2036,0,638,0,0,0,104,189058,14041
3312,2036,3,632,0,3,0,76,187156,12164
3744,2036,3,632,0,3,0,112,187156,12128
4336,2036,6,626,0,15,0,78,185272,10275
5144,2036,0,638,0,0,0,80,189058,14065
6046,2036,2,634,0,1,0,140,187788,12733
8572,2036,0,638,0,0,0,440,189058,13705
2342,2036,3,632,0,3,0,138,187156,12102
3202,2036,0,638,0,0,0,104,189058,14041
3312,2036,3,632,0,3,0,76,187156,12164
3744,2036,3,632,0,3,0,112,187156,12128
4336,2036,6,626,0,15,0,78,185272,10275
5144,2036,0,638,0,0,0,80,189058,14065
6046,2036,2,634,0,1,0,140,187788,12733
8572,2036,0,638,0,0,0,440,189058,13705
1762,2036,4,630,0,6,0,128,186526,11481
1762,2036,4,630,0,6,0,128,186526,11481
758,2036,1,636,0,0,0,180,188422,13328
758,2036,1,636,0,0,0,180,188422,13328
489,2036,3,632,0,3,0,74,187156,12166
489,2036,3,632,0,3,0,74,187156,12166
498,456,3,632,0,3,0,282,144484,54630
498,456,3,632,0,3,0,282,144484,54630
12,2036,3,632,0,3,0,30,187156,12210
12,2036,3,632,0,3,0,30,187156,12210
4841,2036,0,636,0,0,0,400,189015,12515
6341,2036,2,632,0,1,0,138,187749,11509
8482,2036,1,634,0,0,0,346,188381,11934
8528,2036,3,630,0,3,0,72,187119,10944
4841,2036,0,636,0,0,0,400,189015,12515
6341,2036,2,632,0,1,0,138,187749,11509
8482,2036,1,634,0,0,0,346,188381,11934
8528,2036,3,630,0,3,0,72,187119,10944
817,2036,5,626,0,10,0,64,185865,9696
817,2036,5,626,0,10,0,64,185865,9696
441,456,17,602,0,136,0,206,135669,45026
441,456,17,602,0,136,0,206,135669,45026
177,2036,2,632,0,1,0,84,187749,11563
177,2036,2,632,0,1,0,84,187749,11563
2587,2036,1,632,0,0,0,4,188344,11048
3413,2036,0,634,0,0,0,28,188976,11657
4110,2036,5,624,0,10,0,74,185836,8466
4744,2036,1,632,0,0,0,52,188344,11000
8457,2036,3,628,0,3,0,30,187086,9762
8542,2036,1,632,0,0,0,340,188344,10712
2587,2036,1,632,0,0,0,4,188344,11048
3413,2036,0,634,0,0,0,28,188976,11657
4110,2036,5,624,0,10,0,74,185836,8466
4744,2036,1,632,0,0,0,52,188344,11000
8457,2036,3,628,0,3,0,30,187086,9762
8542,2036,1,632,0,0,0,340,188344,10712
1805,2036,2,630,0,1,0,20,187714,10401
1805,2036,2,630,0,1,0,20,187714,10401
612,2036,2,630,0,1,0,74,187714,10347
612,2036,2,630,0,1,0,74,187714,10347
835,456,6,622,0,15,0,380,142206,50545
835,456,6,622,0,15,0,380,142206,50545
3175,2036,2,628,0,1,0,112,187683,9083
3656,2036,2,628,0,1,0,26,187683,9169
3972,2036,5,622,0,10,0,78,185811,7242
4284,2036,4,624,0,6,0,134,186433,7809
4628,2036,0,632,0,0,0,168,188941,10287
4703,2036,2,628,0,1,0,28,187683,9167
5127,2036,0,632,0,0,0,160,188941,10295
7401,2036,1,630,0,0,0,122,188311,9702
8333,2036,2,628,0,1,0,164,187683,9031
8491,2036,1,630,0,0,0,252,188311,9572
3175,2036,2,628,0,1,0,112,187683,9083
3656,2036,2,628,0,1,0,26,187683,9169
3972,2036,5,622,0,10,0,78,185811,7242
4284,2036,4,624,0,6,0,134,186433,7809
4628,2036,0,632,0,0,0,168,188941,10287
4703,2036,2,628,0,1,0,28,187683,9167
5127,2036,0,632,0,0,0,160,188941,10295
7401,2036,1,630,0,0,0,122,188311,9702
8333,2036,2,628,0,1,0,164,187683,9031
8491,2036,1,630,0,0,0,252,188311,9572
1515,456,3,626,0,3,0,1080,143881,50664
2817,456,7,618,0,21,0,338,141397,48918
1515,456,3,626,0,3,0,1080,143881,50664
2817,456,7,618,0,21,0,338,141397,48918
2323,2036,2,626,0,1,0,4,187656,7965
2701,2036,1,628,0,0,0,82,188282,8514
3014,2036,0,630,0,0,0,96,188910,9129
3398,2036,0,630,0,0,0,20,188910,9205
4883,2036,3,624,0,3,0,106,187032,7238
5118,2036,3,624,0,3,0,10,187032,7334
6631,2036,0,630,0,0,0,112,188910,9113
6662,2036,3,624,0,3,0,260,187032,7084
7272,2036,2,626,0,1,0,74,187656,7895
7415,2036,4,622,0,6,0,60,186410,6661
7614,2036,3,624,0,3,0,110,187032,7234
2323,2036,2,626,0,1,0,4,187656,7965
2701,2036,1,628,0,0,0,82,188282,8514
3014,2036,0,630,0,0,0,96,188910,9129
3398,2036,0,630,0,0,0,20,188910,9205
4883,2036,3,624,0,3,0,106,187032,7238
5118,2036,3,624,0,3,0,10,187032,7334
6631,2036,0,630,0,0,0,112,188910,9113
6662,2036,3,624,0,3,0,260,187032,7084
7272,2036,2,626,0,1,0,74,187656,7895
7415,2036,4,622,0,6,0,60,186410,6661
7614,2036,3,624,0,3,0,110,187032,7234
1005,2036,0,630,0,0,0,48,188910,9177
1005,2036,0,630,0,0,0,48,188910,9177
4146,2036,1,626,0,0,0,8,188257,7360
4337,2036,3,622,0,3,0,12,187011,6108
4338,2036,4,620,0,6,0,20,186391,5479
4680,2036,2,624,0,1,0,52,187633,6691
4762,2036,1,626,0,0,0,84,188257,7284
5423,2036,1,626,0,0,0,84,188257,7284
6123,2036,0,628,0,0,0,24,188883,7971
6936,2036,1,626,0,0,0,144,188257,7224
8299,2036,5,618,0,10,0,8,185773,4872
4146,2036,1,626,0,0,0,8,188257,7360
4337,2036,3,622,0,3,0,12,187011,6108
4338,2036,4,620,0,6,0,20,186391,5479
4680,2036,2,624,0,1,0,52,187633,6691
4762,2036,1,626,0,0,0,84,188257,7284
5423,2036,1,626,0,0,0,84,188257,7284
6123,2036,0,628,0,0,0,24,188883,7971
6936,2036,1,626,0,0,0,144,188257,7224
8299,2036,5,618,0,10,0,8,185773,4872
537,2036,2,624,0,1,0,56,187633,6687
537,2036,2,624,0,1,0,56,187633,6687
3908,456,7,614,0,21,0,304,141031,46856
3908,456,7,614,0,21,0,304,141031,46856
3939,2036,0,626,0,0,0,28,188860,6737
4924,2036,1,624,0,0,0,4,188236,6136
5412,2036,1,624,0,0,0,52,188236,6088
5654,2036,2,622,0,1,0,76,187614,5441
5846,2036,0,626,0,0,0,40,188860,6725
8483,2036,1,624,0,0,0,34,188236,6106
8535,2036,3,620,0,3,0,36,186994,4860
8589,2036,2,622,0,1,0,80,187614,5437
3939,2036,0,626,0,0,0,28,188860,6737
4924,2036,1,624,0,0,0,4,188236,6136
5412,2036,1,624,0,0,0,52,188236,6088
5654,2036,2,622,0,1,0,76,187614,5441
5846,2036,0,626,0,0,0,40,188860,6725
8483,2036,1,624,0,0,0,34,188236,6106
8535,2036,3,620,0,3,0,36,186994,4860
8589,2036,2,622,0,1,0,80,187614,5437
1611,2036,1,624,0,0,0,42,188236,6098
1611,2036,1,624,0,0,0,42,188236,6098
8,456,13,600,0,78,0,706,137224,41770
8,456,13,600,0,78,0,706,137224,41770
2377,2036,0,624,0,0,0,4,188841,5531
2472,2036,2,620,0,1,0,16,187599,4275
2916,2036,1,622,0,0,0,72,188219,4840
3942,2036,1,622,0,0,0,34,188219,4878
4444,2036,0,624,0,0,0,0,188841,5535
4763,2036,1,622,0,0,0,80,188219,4832
5475,2036,0,624,0,0,0,0,188841,5535
5800,2036,0,624,0,0,0,32,188841,5503
6277,2036,1,622,0,0,0,34,188219,4878
6583,2036,2,620,0,1,0,150,187599,4141
6888,2036,3,618,0,3,0,4,186981,3668
7010,2036,1,622,0,0,0,10,188219,4902
7033,2036,0,624,0,0,0,52,188841,5483
7768,2036,1,622,0,0,0,0,188219,4912
8212,2036,0,624,0,0,0,116,188841,5419
8522,2036,2,620,0,1,0,62,187599,4229
8531,2036,1,622,0,0,0,0,188219,4912
8598,2036,1,622,0,0,0,68,188219,4844
2377,2036,0,624,0,0,0,4,188841,5531
2472,2036,2,620,0,1,0,16,187599,4275
2916,2036,1,622,0,0,0,72,188219,4840
3942,2036,1,622,0,0,0,34,188219,4878
4444,2036,0,624,0,0,0,0,188841,5535
4763,2036,1,622,0,0,0,80,188219,4832
5475,2036,0,624,0,0,0,0,188841,5535
5800,2036,0,624,0,0,0,32,188841,5503
6277,2036,1,622,0,0,0,34,188219,4878
6583,2036,2,620,0,1,0,150,187599,4141
6888,2036,3,618,0,3,0,4,186981,3668
7010,2036,1,622,0,0,0,10,188219,4902
7033,2036,0,624,0,0,0,52,188841,5483
7768,2036,1,622,0,0,0,0,188219,4912
8212,2036,0,624,0,0,0,116,188841,5419
8522,2036,2,620,0,1,0,62,187599,4229
8531,2036,1,622,0,0,0,0,188219,4912
8598,2036,1,622,0,0,0,68,188219,4844
1668,2036,0,624,0,0,0,0,188841,5535
1668,2036,0,624,0,0,0,0,188841,5535
1085,2036,0,624,0,0,0,8,188841,5527
1085,2036,0,624,0,0,0,8,188841,5527
953,456,3,618,0,3,0,398,143133,47122
953,456,3,618,0,3,0,398,143133,47122
2110,2036,0,622,0,0,0,28,188826,4277
3452,2036,0,622,0,0,0,40,188826,4265
3971,2036,1,620,0,0,0,30,188206,3654
4919,2036,2,618,0,1,0,50,187588,3015
5212,2036,0,622,0,0,0,8,188826,4297
5404,2036,2,618,0,1,0,64,187588,3001
6753,2036,0,622,0,0,0,28,188826,4277
7143,2036,0,622,0,0,0,4,188826,4301
7827,2036,0,622,0,0,0,40,188826,4265
8336,2036,0,622,0,0,0,4,188826,4301
8536,2036,2,618,0,1,0,16,187588,3049
8537,2036,2,618,0,1,0,16,187588,3049
2110,2036,0,622,0,0,0,28,188826,4277
3452,2036,0,622,0,0,0,40,188826,4265
3971,2036,1,620,0,0,0,30,188206,3654
4919,2036,2,618,0,1,0,50,187588,3015
5212,2036,0,622,0,0,0,8,188826,4297
5404,2036,2,618,0,1,0,64,187588,3001
6753,2036,0,622,0,0,0,28,188826,4277
